-0.15965,-0.2314,-0.26072,-0.23071,-0.1524,-0.00043959,-0.00040848,-0.00028494,-0.00014667,0.00016414
-0.26875,-0.30838,-0.27922,-0.19235,-0.045115,-0.025491,-0.029288,-0.0284,-0.02177,-0.010896
-0.15853,-0.2298,-0.25911,-0.22906,-0.15238,-0.00015038,-0.00015591,-6.6199e-005,2.7649e-005,0.00020462
-0.15872,-0.22833,-0.25669,-0.22451,-0.15276,-0.0003103,-0.00029748,-0.00019658,-7.5335e-005,0.00017825
-0.055481,-0.13119,-0.17993,-0.21233,-0.11835,0.0004132,-7.8206e-007,9.8662e-006,-0.000104,-0.00026923
0.25474,0.31214,0.30137,0.23198,0.066796,-0.0011401,-0.00068724,0.00035272,0.0010398,0.0015346
0.025448,-0.046483,-0.10601,-0.1785,-0.092348,-0.00031526,-0.00029862,-0.00018317,-7.6698e-005,0.00016214
0.042718,0.029275,0.016133,-0.025885,0.024927,0.0063571,0.0062137,0.0057137,0.0044533,0.0015953
-0.312,-0.3724,-0.35576,-0.25471,-0.098914,-0.00031189,-0.0003131,0.00058599,0.001026,0.0014295
0.16593,0.23836,0.26152,0.2381,0.11055,-0.0083637,-0.0098438,-0.0093113,-0.0069228,-0.0032966
-0.16129,-0.23232,-0.26093,-0.22924,-0.1526,-0.00029965,-0.00024937,-0.00014736,-3.6132e-005,0.00019003
-0.16305,-0.19006,-0.17095,-0.12943,0.0059029,0.0059231,-0.00056685,-0.0016211,-0.00095673,0.00090695
-0.12927,-0.19691,-0.23023,-0.20966,-0.1523,-0.00031056,-0.0003025,-0.00018792,-6.0277e-005,0.00020463
-0.22805,-0.29818,-0.30708,-0.25048,-0.12522,-0.0076692,-0.006224,-0.0046811,-0.0023513,0.00018468
0.27664,0.34249,0.33671,0.25866,0.099399,-0.00096134,-0.00079475,0.00022714,0.00093129,0.0016005
0.16335,0.23368,0.2614,0.22807,0.15166,6.2114e-005,7.1388e-005,0.00017889,0.00025334,0.00035899
-0.24296,-0.28851,-0.26895,-0.19944,-0.037402,0.00011573,0.0031613,0.0042057,0.0044012,0.0014199
-0.16553,-0.23532,-0.26233,-0.22721,-0.15255,-0.0002627,-0.00022934,-0.00012812,-1.6921e-005,0.00019934
0.20167,0.27827,0.29879,0.25991,0.13254,-0.0010982,-0.00093796,-0.00040239,-0.00015077,0.0003774
0.20356,0.23204,0.21934,0.13269,0.095337,-0.00031482,0.0021008,0.0031237,0.003461,0.0024419
-0.13229,-0.20104,-0.2344,-0.21365,-0.15257,-0.00039149,-0.00036149,-0.00025262,-0.00011932,0.00016383
0.15188,0.22145,0.2512,0.22223,0.15205,-0.0002379,-0.00015551,-5.4728e-005,3.7932e-005,0.00020117
0.15668,0.22659,0.25554,0.22467,0.15208,-0.00028973,-0.00033609,-0.00026094,-0.00015367,9.3421e-005
-0.12926,-0.20383,-0.24089,-0.22886,-0.15063,-0.00018636,-0.00011224,1.1783e-005,9.9122e-005,0.00025799
0.23291,0.3036,0.31246,0.25638,0.11187,-0.0098611,-0.011952,-0.011976,-0.0093497,-0.0041583
-0.018878,-0.083592,-0.13684,-0.16728,-0.14192,-0.00031755,-0.00032877,-0.00022776,-0.00010803,0.00013588
0.21981,0.24808,0.2181,0.14766,0.00050905,0.0011962,0.00099003,0.0012441,0.0011279,0.00074169
-0.15868,-0.23002,-0.25935,-0.22926,-0.15252,-0.00024521,-0.0001925,-9.5737e-005,-6.408e-007,0.00018656
-0.14619,-0.21538,-0.24611,-0.21932,-0.15269,-0.00024999,-0.0002405,-0.00014791,-4.016e-005,0.00018633
-0.15902,-0.23044,-0.25975,-0.22953,-0.15263,-0.00031228,-0.00016842,-5.1184e-005,3.7808e-005,0.00020695
