0.22396,0.29746,0.30902,0.26076,0.1153,0.0023217,0.0058325,0.026603,0.035118,0.037774
0.15644,0.22638,0.2554,0.22471,0.15234,2.7798e-005,1.0443e-005,5.2207e-005,6.8478e-005,7.6454e-005
0.15347,0.18527,0.17003,0.13738,-0.0076271,-0.0033353,-0.0018623,-0.0010857,-0.00088445,-0.00058855
0.13604,0.20683,0.23044,0.22856,0.080667,0.0004078,-0.00086035,-0.0006536,-0.00022664,0.00036888
-0.068338,-0.003658,0.066013,0.14564,0.12243,0.0064191,0.0042308,0.0017438,0.00024289,0.00062661
0.21954,0.28594,0.28957,0.24299,0.081687,-0.00061965,-0.00094269,-0.00069726,-0.00045293,-0.00019621
0.22761,0.30265,0.31592,0.26467,0.12553,4.917e-005,-0.00033836,-0.0004166,-0.00034369,-0.00017035
-0.29523,-0.34504,-0.33017,-0.2169,-0.12871,-0.00021157,-8.9498e-005,0.00052327,0.00077121,0.00095662
0.25114,0.22205,0.15331,0.0020851,0.00090206,-0.00031771,0.00018121,0.00027233,0.00011594,0.00031006
0.17899,0.21819,0.20464,0.16354,0.011406,0.00012551,-0.00050049,-0.00056836,-0.00054049,-0.00041236
0.23223,0.26268,0.23332,0.15863,0.0045721,-0.0040221,-0.0036441,-0.0039259,-0.0024234,-0.0013136
0.25258,0.32072,0.32077,0.25684,0.097258,-0.0008681,-0.00092547,-0.00078364,-0.00054833,-0.00027857
0.081471,0.11972,0.14309,0.11629,0.12954,-0.00016791,-0.00021228,-0.00024248,-0.00020403,-0.0001429
-0.25251,-0.29694,-0.28839,-0.18874,-0.13124,-0.0011082,-0.00091298,-0.00038634,-2.5037e-005,0.00012552
0.11135,0.14839,0.14574,0.13775,-0.0024119,-0.0005762,0.00055109,0.0011437,0.00094755,0.00081427
0.04571,0.078586,0.10521,0.090868,0.12154,-0.00025841,-0.00039216,-0.00040588,-0.00036377,-0.00021966
-0.22209,-0.28873,-0.30163,-0.23726,-0.14881,-5.5079e-005,-1.7732e-005,0.00010277,0.00014685,0.00022383
0.032026,0.058626,0.083373,0.070188,0.11339,-0.00037342,-0.00057911,-0.0006074,-0.00056716,-0.00033857
0.29266,0.35644,0.34857,0.25718,0.11348,0.00224,-1.1957e-005,-0.0013096,-0.0011361,-0.00049437
0.091496,0.1313,0.15372,0.12347,0.13161,-8.9898e-005,-0.00012758,-0.00014088,-0.00012181,-0.00011761
0.10892,0.18049,0.21939,0.2147,0.14727,0.00093369,0.00016125,-0.00019792,-0.00083493,-0.00070917
0.14761,0.21769,0.24862,0.22224,0.15228,-1.715e-005,-2.7418e-005,-1.9668e-005,-1.5587e-005,-8.3501e-006
0.10578,0.17736,0.20755,0.22063,0.080294,0.00079462,-0.00083101,-0.00098042,-0.00077219,-0.00018351
-0.30365,-0.29452,-0.22952,-0.070083,-0.026051,-0.0020326,-0.0013304,-0.0006443,-0.00015689,3.3239e-005
-0.19399,-0.15554,-0.086102,0.045417,0.039966,0.0051979,0.0060719,0.0038141,0.0013328,0.00083975
0.023883,0.04724,0.049893,0.069022,-0.025243,-0.0091619,-0.0046296,-1.7457e-005,0.0011093,0.00078735
0.15292,0.22292,0.25272,0.22372,0.15243,-3.8003e-006,-4.8517e-006,1.1133e-005,1.9213e-005,2.4452e-005
0.18084,0.25843,0.28294,0.25648,0.12576,-0.00012752,-0.00023511,0.00030096,0.00060171,0.00087179
0.062702,0.12993,0.17481,0.18843,0.13536,0.0027153,-0.0003974,-0.0013784,-0.0009757,-0.00050272
0.14979,0.22212,0.25378,0.2292,0.15165,8.9907e-005,6.4093e-005,7.198e-005,5.788e-005,5.2359e-005
0.20642,0.28342,0.30233,0.2632,0.12659,0.00017982,-7.4976e-005,-3.3605e-005,-3.4095e-005,0.00013898
0.13746,0.20919,0.24312,0.2236,0.15183,0.00010946,7.2014e-005,3.0406e-005,-4.7355e-006,-1.7261e-006
0.13123,0.13924,0.10722,0.066415,-0.054329,-0.0072505,-0.0041897,-0.000869,7.2722e-005,0.00041479
0.077382,0.10959,0.1093,0.11458,-0.015247,-0.0012112,0.00055003,0.001657,0.0015111,0.0013111
0.21062,0.21339,0.1647,0.080252,-0.043345,-0.001191,-0.00092727,-0.00048672,-0.00022632,6.6847e-005
0.29626,0.28307,0.21523,0.051657,0.016314,-0.0070418,-0.0063061,-0.0034062,-0.00072736,-0.00019237
-0.14447,-0.17933,-0.18534,-0.13189,-0.11085,-0.0057596,-0.0041414,-0.0015119,0.00012964,0.00086892
-0.25668,-0.23019,-0.16154,-0.0091408,-0.0021217,-0.00060594,-0.00048488,-0.00040057,-0.00034563,6.5971e-005
0.12656,0.17339,0.17683,0.16778,0.02049,0.0018479,0.0012202,0.00064414,0.0003467,0.00034381
0.18819,0.14331,0.074723,-0.057981,-0.028344,-0.0022004,0.00080826,0.0016731,0.0016845,0.0011081
0.040916,0.069734,0.094386,0.078785,0.11678,-0.00026169,-0.00049343,-0.0005532,-0.00051377,-0.00029724
0.32755,0.33106,0.26865,0.10668,0.0335,-0.0021952,-0.0032015,-0.0014719,0.0001651,0.00039361
0.28202,0.27325,0.22569,0.091556,0.078077,0.039225,0.034689,0.018529,0.0051495,0.0029582
0.25847,0.2947,0.26435,0.18022,0.020913,-0.00037865,-0.00072988,-0.00081378,-0.00075585,-0.00044432
0.20623,0.25682,0.24838,0.20085,0.039104,0.00018111,-0.00057492,-0.00086043,-0.00059054,-0.00025665
0.17125,0.24233,0.25947,0.23959,0.085902,-0.00051606,-0.0015884,-0.001272,-0.00061546,1.8546e-005
0.063212,0.097841,0.12224,0.10098,0.12463,-0.00020196,-0.00032273,-0.00034851,-0.00031693,-0.00020911
-0.12129,-0.063203,0.0069449,0.10929,0.087712,-0.0025881,-0.00044598,0.0011275,0.00073395,0.00050622
-0.010289,0.065549,0.13092,0.18588,0.13479,0.0038583,-0.0029317,-0.0039483,-0.0012012,0.0011932
0.25432,0.32677,0.3337,0.26647,0.12946,0.0012552,0.0002424,-0.00043994,-0.00062151,-0.00044486
