0,0,1,11,0,8,0,0,6,12,11,0,6,0,10,0,0,3,0,0,3,7,0,13,0,1,0,2,0,0,6,0,8,17,1,4,3,9,0,3,0,6,5,2,0,29,13,0,7,1,8,13,8,20,7,7,5,6,7,0,5,0,3,0,3,1,6,1,0,8,3,0,7,3,0,0,1,0,6,7,3,1,0,0,0,6,0,3,1,0,195,2,0,3,2,20,3,0,8,10
0,0,0,7,10,1,0,0,15,4,14,0,0,0,0,0,67,0,0,0,8,3,0,0,0,0,0,0,0,10,9,0,0,1,0,5,64,10,0,0,0,7,7,1,0,6,13,10,2,2,3,7,0,12,4,9,0,66,7,0,4,0,68,0,0,0,1,0,0,0,1,0,0,11,0,0,7,0,48,0,0,11,0,1,0,17,0,1,0,0,0,1,0,2,1,13,0,0,27,2
0,0,0,0,61,0,3,0,2,19,1,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,12,92,0,1,4,0,28,17,1,0,0,0,2,3,0,0,1,3,9,1,0,0,1,0,9,9,3,3,67,10,0,0,0,35,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,23,1,0,23,0,0,0,17,0,0,2,0,0,0,0,0,0,10,0,0,91,4
0,0,0,0,67,0,1,0,0,23,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,372,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,2,0,2,18,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,16,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,52,0
0,34,0,0,6,1,0,0,15,0,0,0,0,0,0,0,20,0,0,0,0,0,35,0,0,0,30,0,0,39,6,3,0,0,0,6,19,0,16,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,2,1,0,50,6,0,0,0,25,0,0,0,0,0,0,1,0,1,4,2,0,0,1,0,19,0,0,6,0,0,0,10,0,0,66,0,0,1,6,0,0,2,3,0,16,0
0,16,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,85,0,0,0,52,20,0,7,0,22,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,7,0,0,0,0,0,6,10,5,0,0,0,0,2,0,0,59,13,0,9,1,0,0,22,2,0,9,177,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,7,0,18,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,0,0,0,4,0,0,222,79,0,59,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,5,1,0,3,1,0,0,2,0,0,1,0,3,0,0,0,4,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,1,0,0,0,0,0,68,2,0,0,0,0,0,1,0,0,0,10,0,0,0,1,1,0,0,220,0,145,0,10,7,8,29,44,0,0,2,3,0,0,6,0,1
0,103,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,1,18,0,0,0,9,4,0,9,0,18,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0,3,3,23,0,0,0,0,0,0,0,4,0,102,0,0,0,27,3,0,7,186,0,1,0,0,0,0,0
21,0,0,0,0,11,0,0,0,3,0,0,0,0,3,14,5,1,2,0,0,0,30,1,0,0,0,4,0,2,1,20,1,6,0,0,2,2,129,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,4,0,2,1,1,2,0,0,12,1,0,0,2,0,0,30,24,90,1,151,2,0,0,0,0,0,0
