0.474,0.0003588,0.48823
0.52017,0.00044044,0.58421
0.24285,0.00038933,0.52274
0.3639,0.00022533,0.29981
0.71782,0.00011415,0.15662
0.5912,9.8294e-005,0.14335
0.75245,0.00043324,0.57171
0.57849,7.0253e-005,0.10379
0.36965,0.0002544,0.33754
0.2598,0.00031407,0.41492
0.45285,5.0261e-005,0.076424
0.31108,8.426e-005,0.11966
0.37184,9.7445e-005,0.13836
0.14242,8.4789e-005,0.12151
0.61834,7.873e-005,0.10962
0.84253,0.00022072,0.30933
0.69263,4.9184e-005,0.07803
0.77798,1.2809e-006,0.013463
0.344,3.7104e-006,0.014474
0.37133,3.3935e-006,0.014184
0.50851,2.4396e-006,0.013619
0.27645,3.1195e-006,0.013326
0.50552,2.9907e-006,0.01434
0.43276,2.8289e-006,0.01376
0.51074,1.9634e-006,0.01299
0.4547,2.0076e-006,0.012756
0.46425,1.9406e-006,0.012707
0.51907,1.6713e-006,0.012641
0.4973,1.6946e-006,0.01257
0.45017,2.2634e-006,0.013071
0.30326,3.0494e-006,0.013373
0.43796,2.1423e-006,0.012859
0.56056,2.1062e-006,0.013431
0.48922,1.965e-006,0.012888
0.47627,2.0629e-006,0.012939
0.59043,1.5179e-006,0.012827
0.5429,2.7374e-006,0.014202
0.1974,3.68e-006,0.013701
0.78688,1.2564e-006,0.013451
0.6809,1.8991e-006,0.013791
0.46413,3.0114e-006,0.014183
0.50404,2.4652e-006,0.013614
0.40216,3.3427e-006,0.014274
0.26835,3.2463e-006,0.013464
0.29449,3.4641e-006,0.013907
0.33939,2.895e-006,0.01335
0.20055,8.3727e-006,0.019935
0.76509,2.9889e-006,0.015466
0.68384,5.1956e-006,0.018025
0.67942,2.5913e-005,0.045942
0.3251,1.6329e-005,0.031235
0.1898,6.2622e-005,0.093617
0.4873,1.0192e-005,0.023928
0.41927,5.4605e-006,0.017226
0.60635,2.2429e-006,0.013855
0.27843,3.4707e-006,0.013813
0.34537,2.7348e-006,0.013177
0.42105,3.1323e-006,0.014112
0.78078,2.1086e-006,0.014603
0.57179,2.4127e-006,0.013926
0.67749,2.0585e-006,0.013965
0.68837,2.2122e-006,0.014242
0.52747,1.9008e-006,0.013011
0.52294,2.1183e-006,0.013268
0.53064,2.1269e-006,0.01332
0.5847,7.5706e-006,0.020985
0.27131,3.1129e-006,0.01329
0.32205,2.9942e-006,0.013417
0.1825,3.3445e-006,0.013158
0.35503,3.3037e-006,0.013981
0.30253,3.0071e-006,0.013322
0.18462,3.3462e-006,0.013163
0.45802,2.8166e-006,0.013886
0.20322,4.0846e-006,0.014246
0.38405,2.7367e-006,0.013382
0.43496,7.9878e-006,0.020762
0.45999,2.6788e-006,0.013698
0.30863,2.9282e-006,0.013238
0.52048,2.2428e-006,0.013407
0.55244,2.6229e-006,0.014098
0.28431,4.959e-006,0.015866
0.66633,2.0833e-006,0.013944
0.42733,3.285e-006,0.014348
0.48613,2.2703e-006,0.013291
0.36781,8.0191e-006,0.02045
0.35797,4.9801e-006,0.0163
0.42909,2.8439e-006,0.013762
0.78556,1.7038e-006,0.014072
0.50953,2.7424e-006,0.014038
0.19206,3.8537e-006,0.013874
0.77675,1.5122e-006,0.013778
0.20407,4.0145e-006,0.014182
0.68203,2.0459e-006,0.013998
0.519,4.7959e-006,0.016888
0.27531,4.0693e-006,0.014617
0.33757,3.2574e-006,0.013857
0.74374,2.0115e-006,0.014279
0.46883,2.1501e-006,0.013028
0.21201,3.7247e-006,0.013801
0.51881,2.6937e-006,0.014009
0.68407,2.0549e-006,0.014003
0.23103,1.0809e-005,0.023532
0.7824,1.7016e-006,0.014037
0.32479,4.5746e-006,0.015578
0.31065,3.3078e-006,0.013777
0.69671,1.5897e-006,0.013468
0.65,2.4286e-006,0.014368
0.63999,2.4017e-006,0.014269
0.47997,2.4909e-006,0.013517
0.65697,1.9705e-006,0.013751
0.6906,1.8531e-006,0.01379
0.62663,1.2129e-005,0.027415
0.19986,3.2146e-006,0.013093
0.75035,1.4872e-006,0.013592
0.32713,4.338e-006,0.015243
0.34001,2.9004e-006,0.01337
0.72061,1.9357e-006,0.01407
0.30073,3.0383e-006,0.013355
0.48051,3.5562e-006,0.014983
0.51901,4.9526e-006,0.017104
0.77686,1.4688e-006,0.013702
0.49151,2.4304e-006,0.013532
0.50023,2.2476e-006,0.013332
0.60945,6.3581e-006,0.019448
0.45624,3.3011e-006,0.014546
0.66869,2.8041e-006,0.014945
0.76372,1.4515e-006,0.013603
0.71807,1.7419e-006,0.013753
0.49811,8.9656e-006,0.022451
0.42821,2.5352e-006,0.013353
0.27306,3.7724e-006,0.014227
0.55271,1.7981e-006,0.012983
0.49328,2.9397e-006,0.014236
0.29963,5.2935e-006,0.016418
0.56291,2.0648e-006,0.0134
0.48258,4.3159e-006,0.016045
0.55583,3.3126e-006,0.015054
0.26508,1.2376e-005,0.025858
0.53951,3.1377e-006,0.014736
0.22505,3.3072e-006,0.013333
0.64088,1.9497e-006,0.013652
0.4767,1.8535e-006,0.012691
0.47048,2.5471e-006,0.013575
0.25307,5.5542e-006,0.016514
0.48194,2.504e-006,0.013577
0.69232,1.8311e-006,0.013766
0.73441,1.5717e-006,0.013632
0.20221,5.3499e-006,0.015988
0.7108,2.791e-006,0.015178
0.4562,3.6085e-006,0.014941
0.56825,2.7039e-006,0.01428
0.24752,2.7329e-006,0.012664
0.49285,2.0357e-006,0.013004
0.76066,1.0904e-006,0.013122
0.36214,2.728e-006,0.013266
0.40713,3.0848e-006,0.013966
0.36893,2.9296e-006,0.013563
0.71978,2.3826e-006,0.014649
0.34381,4.4403e-006,0.015475
0.52091,2.5413e-006,0.01382
0.45043,2.8055e-006,0.013819
0.49908,3.1038e-006,0.014477
0.40158,2.4259e-006,0.013048
0.7483,9.2287e-007,0.012839
0.65618,1.3668e-006,0.012945
0.18418,3.119e-006,0.012852
0.77846,1.3908e-006,0.013608
0.17948,1.4229e-005,0.027926
0.28734,2.5032e-006,0.012559
0.60847,1.7091e-006,0.013163
0.25156,3.0666e-006,0.013136
0.6371,1.7967e-006,0.013445
0.22158,4.1474e-006,0.014459
0.70855,5.6105e-006,0.018956
0.38108,5.4082e-006,0.016986
0.5385,2.29e-006,0.013598
0.5788,2.1248e-006,0.01356
0.1845,4.6437e-006,0.014911
0.6676,1.7301e-006,0.01348
0.204,4.3867e-006,0.014664
0.34302,2.7993e-006,0.013266
0.59222,2.2878e-006,0.013866
0.45896,1.1659e-005,0.025903
0.35506,2.479e-006,0.012893
0.24358,3.2724e-006,0.01337
0.39749,5.892e-006,0.017731
0.56343,2.5978e-006,0.01412
0.67848,2.4596e-006,0.014534
0.42703,3.3878e-006,0.014485
0.71091,1.5747e-006,0.013514
0.35518,3.1169e-006,0.013748
0.5006,2.9503e-006,0.014272
0.23305,2.9377e-006,0.012872
0.6516,2.0968e-006,0.013911
0.54721,5.9158e-006,0.018575
0.49631,2.5393e-005,0.044607
0.4487,8.1742e-006,0.021107
0.38448,2.7562e-005,0.046911
0.59794,9.2949e-006,0.023372
0.79158,7.8598e-006,0.022452
0.47474,6.6109e-006,0.019124
0.37405,4.9804e-006,0.016357
0.49075,6.3165e-006,0.0188
0.33819,3.5001e-006,0.014166
0.34896,3.5814e-006,0.014362
0.48847,2.7598e-006,0.01397
0.2294,1.2849e-005,0.026285
0.23881,0.00013773,0.18855
0.38954,0.00012243,0.1697
0.55189,0.00024679,0.33216
0.64122,0.00075279,1
0.5262,0.00016967,0.229
0.84389,6.4907e-005,0.098086
0.37217,5.5176e-005,0.079669
0.21589,0.00030588,0.4054
0.57081,0.00016382,0.23118
0.75284,5.3065e-005,0.081223
0.1592,8.4388e-005,0.11483
0.57784,2.8379e-005,0.047992
0.45922,6.1567e-005,0.091972
0.3957,9.6034e-005,0.1335
0.49008,5.0488e-005,0.074521
0.50208,2.8328e-005,0.046652
0.84785,4.6144e-005,0.072556
0.29307,6.0962e-005,0.090071
0.35692,7.3742e-005,0.10672
0.18383,3.4162e-005,0.054283
0.62406,5.5148e-005,0.084336
0.38387,1.486e-005,0.028589
0.7179,9.9704e-006,0.024506
0.52649,1.3584e-005,0.028827
0.52258,4.6221e-005,0.071184
0.7147,2.8941e-005,0.049381
0.17166,2.8407e-005,0.046471
0.37409,4.6709e-005,0.069646
0.49704,1.8367e-005,0.034742
0.28275,1.7655e-005,0.032087
0.16589,8.6686e-006,0.019829
0.53809,1.2691e-005,0.02716
0.60959,2.2545e-005,0.040801
0.20928,3.2349e-005,0.051296
0.79503,1.8096e-005,0.035118
0.52972,5.2788e-005,0.07763
0.65811,0.00015885,0.21479
0.74866,0.00013426,0.19251
0.21615,0.0002599,0.35523
0.53751,2.7885e-005,0.047129
0.1618,9.87e-006,0.021279
0.80752,2.6887e-005,0.046838
0.7383,1.5043e-005,0.031483
0.46914,4.6204e-006,0.016164
0.44744,1.2206e-005,0.026044
0.35191,4.6292e-006,0.015655
0.11898,8.1232e-005,0.11647
0.50013,0.00011202,0.15554
0.5623,5.5519e-005,0.082524
0.26846,0.00011025,0.15528
0.47134,0.00012213,0.16876
0.46106,0.0001021,0.1467
0.72505,4.1337e-005,0.064431
0.58241,2.7234e-005,0.046205
0.68463,3.7089e-005,0.060477
0.73523,2.4149e-005,0.043938
0.21462,5.3185e-005,0.079245
0.70553,4.9549e-005,0.07594
0.52277,3.8536e-005,0.061476
0.50233,9.308e-006,0.022341
0.4777,5.8788e-005,0.087844
0.79044,2.5575e-005,0.045293
0.77371,3.3473e-005,0.056318
0.26515,3.1502e-005,0.05134
0.77085,6.3841e-005,0.095651
0.69692,1.8451e-005,0.035479
0.22588,0.00011817,0.16208
0.5188,6.7035e-005,0.10067
0.57714,6.3499e-005,0.095387
0.647,0.00012601,0.17697
0.67395,0.0001247,0.17665
0.43465,8.191e-005,0.11668
0.3645,0.00010264,0.13951
0.37049,5.0327e-005,0.073938
0.39909,0.00016232,0.22745
0.3081,7.8349e-005,0.11039
0.46248,0.00011138,0.15885
0.37388,7.2197e-005,0.10546
0.53838,0.00010785,0.15504
0.51324,0.00017982,0.2435
0.5341,0.00013758,0.19086
0.75707,0.00013932,0.19351
0.58454,5.341e-005,0.079359
0.52632,5.2021e-005,0.075515
0.44997,2.8567e-005,0.046932
0.30641,6.7467e-005,0.096622
0.66442,5.6787e-005,0.086119
0.73954,3.9507e-005,0.064759
0.76349,4.6543e-005,0.074405
0.5361,2.4565e-005,0.04204
0.38426,6.8954e-005,0.10129
0.54807,9.3335e-005,0.13486
0.4906,0.00016649,0.22278
0.36084,0.00016243,0.22566
0.46476,0.00013643,0.19121
0.46354,0.00011128,0.15814
0.57466,0.00015343,0.21064
0.59403,9.303e-005,0.12952
0.59134,0.00015897,0.22048
0.41176,0.00031991,0.43974
0.32362,0.00010595,0.15142
0.51925,6.9766e-005,0.10338
0.14667,8.7249e-005,0.12168
0.5804,0.00012021,0.16683
0.64318,0.00012435,0.17953
0.4142,9.3094e-005,0.12934
0.42493,7.6789e-005,0.10997
0.2212,2.6865e-005,0.043853
0.78192,6.5968e-005,0.094418
0.50112,5.9601e-005,0.087475
0.38679,5.2608e-005,0.076069
0.53256,7.0512e-005,0.10048
0.57872,0.00015739,0.21553
0.37098,0.00010055,0.14306
0.31342,0.00027898,0.3746
0.43815,0.00011881,0.16278
0.44301,7.6411e-005,0.1095
0.85894,5.4794e-005,0.085262
0.43965,0.00011037,0.15541
0.39646,6.3077e-005,0.094083
0.46777,8.3282e-005,0.11997
0.44376,0.00019338,0.26823
0.59365,0.00021346,0.28652
0.19477,0.00020968,0.27793
0.71977,0.00033487,0.45411
0.55282,0.00014355,0.19986
0.8198,0.00035972,0.48113
0.63301,0.00012409,0.17271
0.5871,0.00029824,0.40907
0.85306,9.5024e-005,0.13462
0.62634,0.00030568,0.41263
0.34208,0.00025236,0.34681
0.55966,0.00018498,0.25195
0.11064,0.00027813,0.37743
0.25474,0.00020774,0.28543
0.56756,0.00027815,0.38179
0.70947,0.00028434,0.39226
0.59398,0.0002168,0.29673
0.56497,9.7681e-005,0.13639
0.6581,0.00018127,0.25338
0.69432,0.00017321,0.24033
0.19524,0.00010994,0.15245
0.70383,0.00013053,0.18492
0.22733,0.00012266,0.17229
0.6665,0.00013299,0.18685
0.25532,0.00026295,0.36249
0.3788,0.00029382,0.40329
0.71866,0.00011939,0.16812
0.3918,6.7166e-005,0.097968
0.41602,0.0001232,0.17106
0.59883,9.1369e-005,0.13224
0.63307,7.6302e-005,0.11211
0.81832,0.00036014,0.49041
0.45861,0.00016138,0.22608
0.35143,0.040699,0.29044
0.29508,0.00017998,0.24883
0.27955,0.00024418,0.33808
0.45555,0.00020674,0.28299
0.51053,0.00013644,0.19237
0.69852,0.00013291,0.19063
0.70051,0.00027807,0.38557
0.22645,0.00015484,0.21661
0.31124,0.00039824,0.52707
0.32444,0.0002519,0.34449
0.61574,9.1049e-005,0.12884
0.50937,6.5005e-005,0.096633
0.53696,0.00011224,0.15438
0.5499,0.00013579,0.18752
0.84627,9.0767e-005,0.131
0.36889,0.0002049,0.28292
0.19445,0.00021591,0.29859
0.41586,0.00018552,0.25857
0.46308,0.0003069,0.41624
0.33871,0.00022799,0.31381
0.23474,0.00037707,0.50666
0.58307,0.00022781,0.31459
0.73637,0.00024932,0.34481
0.18667,0.00030796,0.42014
0.13642,0.00013376,0.18481
0.38916,0.0001022,0.14559
0.40333,0.00013237,0.18142
0.37567,0.00011964,0.16978
0.52814,0.00016273,0.22814
0.49265,0.0001364,0.1869
0.82961,0.00017865,0.25086
0.30468,0.00037106,0.5008
0.40145,0.00021839,0.30149
0.61137,0.00020219,0.28062
0.45721,0.00010316,0.14682
0.5324,0.00028278,0.39061
0.53419,0.00019354,0.26482
0.29434,0.00019528,0.26776
0.33708,0.00017444,0.2413
0.45366,0.00019557,0.27414
0.34291,0.032356,0.38024
0.84266,0.00021585,0.29561
0.14495,0.00012809,0.17818
0.58805,0.00013729,0.19272
0.36062,0.00021847,0.29774
0.4855,0.00015727,0.21855
0.36349,0.00017995,0.24861
0.50734,0.00023533,0.32414
0.64749,0.00018722,0.26154
0.57838,0.00022756,0.315
0.55997,0.00023029,0.32273
0.20518,0.00018113,0.24933
0.30662,0.00024837,0.33561
0.40797,0.00020213,0.28358
0.80065,0.00021348,0.29739
0.66161,0.00024839,0.34313
0.35109,0.00029817,0.40398
0.40016,0.00033399,0.45444
0.28698,0.00024676,0.33484
0.57559,0.00026854,0.37382
0.7407,0.00011767,0.16257
0.73181,8.5217e-005,0.12412
0.56408,0.00021167,0.28951
0.45253,0.0001768,0.24327
0.51949,0.00018492,0.25725
0.39761,0.00022559,0.31115
0.39277,0.00022145,0.30228
0.64628,0.00024878,0.34651
0.39226,0.00015953,0.2236
0.4742,0.00024308,0.33421
0.80322,0.00020657,0.28986
0.54513,0.00019425,0.27264
0.32752,0.00024503,0.33816
0.77911,0.00018098,0.25552
0.592,0.00034568,0.47205
0.24939,0.00027182,0.36676
0.51841,0.0002927,0.39972
0.386,0.0002739,0.37336
0.33605,6.95e-005,0.10107
0.71658,0.00038034,0.5224
0.58344,0.0001082,0.15299
0.65747,0.00014396,0.19977
0.23067,0.00016185,0.22057
0.50541,0.00023004,0.31489
0.24338,0.00019395,0.26497
0.536,0.0001028,0.14595
0.17783,0.00015112,0.20299
0.40001,0.0001767,0.23732
0.4297,0.00019328,0.26581
0.53037,0.00043288,0.58761
0.58402,0.00012525,0.17637
0.52607,0.00020901,0.28225
0.66104,0.00014615,0.20465
0.1101,0.00019401,0.26773
0.43813,0.00018548,0.25807
0.29317,0.00021242,0.2898
0.47032,0.00017845,0.24248
0.4758,0.00010043,0.14371
0.37655,0.00019202,0.26281
0.36818,0.00010913,0.15588
0.66195,8.3605e-005,0.12109
0.56093,0.00023501,0.31753
0.43359,0.00046386,0.63813
0.38081,0.00054707,0.73511
0.51325,0.00029515,0.40881
0.43868,0.00023908,0.32705
0.24714,0.00036799,0.5028
0.63534,0.00025618,0.35063
0.2912,0.00023661,0.326
0.67524,0.00015768,0.22227
0.42357,0.00018032,0.24387
0.56081,0.00033808,0.45791
0.63689,0.00016446,0.22972
0.19003,0.0002402,0.3229
0.50656,0.00037195,0.5117
0.54132,0.00032979,0.45651
0.4166,0.00048136,0.65352
0.71265,0.00042979,0.58546
0.19382,0.00029495,0.40509
0.55603,0.00010162,0.14594
0.48577,0.00010678,0.15082
0.62745,0.00025598,0.35033
0.45816,0.00023464,0.32205
0.45195,0.00019135,0.26103
0.51738,0.00019851,0.27443
0.81772,0.00029112,0.40548
0.80278,0.00023139,0.32199
0.61947,0.00023274,0.32413
0.29967,0.00020586,0.28071
0.28148,0.00019151,0.2641
0.37641,0.0001238,0.1765
0.49328,0.00011644,0.16408
0.36455,0.00011723,0.1656
0.31283,0.00014659,0.20316
0.64397,0.00021773,0.30484
0.31078,0.00013259,0.18219
0.53003,0.00018664,0.2608
0.26158,0.00011555,0.15934
0.64053,6.355e-005,0.092298
0.563,0.00017367,0.24062
0.71275,0.00037338,0.51552
0.5827,0.00012402,0.17617
0.38707,0.00018702,0.259
0.50461,0.00034418,0.47447
0.40802,8.6469e-005,0.12395
0.44726,9.1018e-005,0.13259
0.47739,0.00027658,0.3809
0.72165,0.00023735,0.32228
0.52621,0.00035783,0.4891
0.52371,0.00032836,0.45228
0.79818,0.00022319,0.30793
0.74487,0.00024965,0.33968
0.6692,0.0001325,0.18547
0.376,0.00012411,0.17447
0.32663,0.00049556,0.67873
0.49915,0.00027767,0.37801
0.52382,0.00015129,0.21201
0.39146,9.38e-005,0.13576
0.43132,0.00035486,0.48797
0.6853,0.00034606,0.47909
0.47843,0.017953,0.16455
0.68982,0.00013206,0.18381
0.661,6.2677e-005,0.093796
0.47164,5.0516e-005,0.077399
0.71583,1.5807e-005,0.032107
0.19169,1.9478e-005,0.034173
0.6107,9.6433e-006,0.023635
0.60121,3.6834e-005,0.05963
0.29545,2.3474e-005,0.039676
0.28257,0.00011612,0.16157
0.42277,4.5751e-005,0.070182
0.33315,4.4491e-005,0.067723
0.69601,0.00021685,0.30083
0.502,0.00019431,0.26445
0.664,5.5615e-005,0.082581
0.62187,0.00016598,0.23287
