25,57,60,37,27,37,27,47,0,30,47,93,43,34,36
3,0,91,1,0,0,1,114,0,1,110,169,109,1,0
23,35,80,24,18,10,32,17,1,24,125,120,34,29,28
52,88,16,61,40,37,60,3,2,41,21,40,2,73,64
32,51,46,39,49,33,49,17,1,28,37,60,28,62,68
50,74,8,67,65,52,66,1,0,42,10,7,1,74,83
37,81,2,79,57,59,73,1,0,44,4,4,1,69,89
36,79,3,88,72,48,65,1,0,46,1,5,1,67,88
40,67,6,69,59,54,81,1,0,48,5,5,0,81,84
39,68,8,77,58,60,77,3,0,45,9,9,3,66,78
45,82,6,69,54,59,59,1,0,42,8,6,0,91,78
31,65,45,62,43,50,50,14,0,31,37,34,16,65,57
46,87,5,69,56,54,66,0,5,43,5,4,0,76,84
39,91,6,73,39,50,76,0,9,35,4,5,0,76,97
36,91,12,55,49,46,75,5,5,45,5,6,0,82,88
51,107,4,69,40,47,58,0,5,42,3,10,1,86,77
33,93,5,75,40,39,68,0,7,49,1,7,0,81,102
44,81,2,69,52,59,72,0,5,36,5,4,1,88,82
48,89,0,86,62,61,57,0,2,45,0,0,0,82,68
42,84,1,70,50,59,74,0,11,41,1,1,0,87,79
43,88,0,67,57,54,76,0,6,46,1,0,0,70,92
41,77,0,75,57,63,75,0,0,45,0,0,0,94,73
48,93,0,80,57,46,72,0,0,51,0,1,0,75,77
47,80,1,70,43,59,70,0,0,60,1,1,0,90,78
34,67,1,79,76,86,81,0,0,39,0,0,0,68,69
40,78,0,66,77,82,78,0,0,24,1,0,0,85,69
35,75,0,76,83,73,71,0,2,34,0,0,0,76,75
35,74,0,88,69,80,78,0,0,33,0,0,0,67,76
29,77,0,76,79,71,81,0,0,39,0,0,0,78,70
32,76,0,72,76,78,59,0,0,46,1,0,0,75,85
29,69,0,66,89,83,72,0,0,38,0,0,0,70,84
32,68,0,77,75,88,73,0,0,38,0,2,0,80,67
39,63,2,80,70,70,54,1,0,49,2,0,0,85,85
44,82,2,68,48,37,83,0,2,34,5,5,0,93,97
36,84,1,66,70,51,62,0,0,50,0,1,0,87,92
40,82,3,67,56,52,74,1,1,61,2,3,0,71,87
36,85,4,71,51,51,68,2,4,43,1,10,1,94,79
40,80,2,71,60,64,68,0,1,31,3,4,0,88,88
37,94,0,65,51,59,79,0,1,43,1,4,0,83,83
35,88,6,63,59,45,76,0,4,43,2,3,0,76,100
47,77,1,67,48,56,80,0,1,47,3,0,0,78,95
48,78,1,64,56,56,74,0,4,39,2,0,0,87,91
44,80,0,79,60,60,64,0,2,39,2,7,0,93,70
39,76,0,70,51,57,81,0,5,46,0,2,0,87,86
43,70,6,83,48,66,68,0,2,37,1,3,0,86,87
37,81,5,69,58,52,75,3,1,28,12,13,0,79,87
50,87,2,71,49,48,75,0,2,47,3,2,0,66,98
29,54,44,60,50,54,54,14,2,32,47,40,5,50,65
36,68,13,56,71,45,71,0,2,50,14,17,2,76,79
33,62,38,68,57,60,54,7,3,38,22,34,1,61,62
25,59,44,51,45,64,53,5,1,31,37,48,4,68,65
28,67,52,65,38,47,56,11,1,28,36,56,13,48,54
39,79,0,75,64,74,73,0,0,45,0,1,0,74,76
37,81,0,74,66,96,72,0,0,33,0,0,0,67,74
40,66,1,70,87,64,84,0,0,35,1,1,1,69,81
27,81,0,82,71,66,78,0,3,40,0,0,0,73,79
42,72,16,55,59,30,66,5,1,40,19,15,1,88,91
39,92,0,76,58,64,72,0,0,40,0,0,0,72,87
36,102,0,79,56,49,81,0,0,44,0,0,0,70,83
55,84,0,60,68,48,87,0,0,51,0,0,0,74,73
36,92,0,70,51,58,85,0,0,35,0,0,0,70,103
35,86,0,95,54,37,64,0,0,38,0,0,0,96,95
36,94,0,83,59,49,63,0,0,39,0,0,0,90,87
46,85,0,64,43,55,66,0,0,41,0,0,0,109,91
35,87,0,72,63,57,65,0,0,55,0,0,0,77,89
56,79,0,74,49,49,71,0,0,52,0,0,0,88,82
42,99,0,75,59,59,70,0,0,34,0,0,0,91,71
26,90,0,68,61,64,77,0,0,37,0,0,0,91,86
48,90,0,85,62,54,56,0,0,37,0,0,0,85,83
38,104,0,79,53,44,61,0,0,38,0,0,0,95,88
43,100,0,76,43,47,61,0,0,42,0,0,0,101,87
41,104,0,74,53,56,64,0,0,46,0,0,0,78,84
31,103,0,72,54,51,55,0,0,35,0,0,0,95,104
44,105,0,79,55,63,64,0,0,33,0,0,0,76,81
39,96,0,64,52,41,78,0,0,40,0,0,0,93,97
54,79,0,71,62,58,84,0,0,39,0,0,0,87,66
52,92,0,82,65,45,59,0,0,36,0,0,0,91,78
42,96,0,78,56,60,73,0,0,47,0,0,0,65,83
40,82,0,77,64,65,66,0,0,46,0,0,0,81,79
47,107,0,63,55,52,69,0,0,39,0,0,0,71,97
48,78,0,69,59,52,71,0,0,40,0,0,0,99,84
52,67,0,77,57,48,75,0,0,52,0,0,0,91,81
57,90,0,66,66,46,66,0,0,53,0,0,0,75,81
44,75,0,77,52,67,79,0,0,53,0,0,0,89,64
40,81,0,80,50,53,82,0,0,37,0,0,0,95,82
51,71,0,73,55,52,73,0,0,36,0,0,0,84,105
34,82,0,64,62,68,90,0,0,29,0,0,0,90,81
43,84,0,71,50,54,77,0,0,54,0,0,0,89,78
33,88,0,78,61,50,75,0,0,36,0,0,0,85,94
34,85,0,78,58,69,86,0,0,41,0,0,0,69,80
33,80,25,52,53,60,59,11,0,36,30,28,6,73,54
42,33,68,54,31,35,46,19,2,26,63,77,11,55,38
32,66,47,58,64,62,42,12,0,21,41,45,11,50,49
27,43,45,47,56,58,36,39,0,22,36,41,36,48,66
45,60,0,78,70,83,69,0,0,43,0,0,0,59,93
40,68,0,77,70,82,87,0,0,33,0,0,0,71,72
40,74,0,72,73,73,74,1,0,46,2,1,0,79,65
36,82,0,80,65,86,85,0,0,41,0,0,0,63,62
38,70,0,80,71,67,93,0,0,33,0,0,0,73,75
34,71,0,73,101,68,73,0,0,43,0,0,0,79,58
39,59,0,97,67,84,70,0,0,33,0,0,0,74,77
50,76,0,75,87,81,63,0,0,29,0,0,0,63,76
49,65,0,76,90,77,68,0,4,34,0,0,0,70,67
42,65,0,74,78,74,70,0,0,44,0,0,0,77,76
38,87,0,71,73,80,80,0,2,37,0,0,0,71,61
44,62,0,77,67,81,76,0,0,34,0,0,0,68,91
38,82,0,63,78,81,65,0,0,41,0,0,0,72,80
41,78,1,76,83,66,72,0,0,40,0,0,0,71,72
47,73,0,68,89,64,71,0,0,37,1,1,0,66,83
39,84,0,64,94,69,71,0,0,37,0,0,0,65,77
41,93,0,56,78,72,74,0,0,35,0,0,0,92,59
42,80,0,83,65,80,72,0,0,43,0,0,0,76,59
46,67,0,75,80,78,75,0,0,37,0,0,0,66,76
51,51,0,65,80,94,82,0,0,33,0,0,0,75,69
34,74,0,63,78,83,75,0,0,53,0,0,0,64,76
51,70,0,70,69,87,60,0,0,36,0,0,0,78,79
40,80,0,77,78,82,79,0,0,37,0,0,0,66,61
36,56,0,83,71,85,71,0,0,42,0,0,0,74,82
40,71,0,69,90,76,63,0,0,38,0,0,0,83,70
40,72,0,86,64,90,71,0,0,48,0,0,0,73,56
32,80,0,82,73,80,64,0,0,38,0,0,0,82,69
40,70,0,75,82,69,79,0,0,37,0,0,0,73,75
31,92,0,67,81,86,72,0,0,48,0,2,0,57,64
44,67,0,74,87,74,73,0,0,38,0,0,0,69,74
46,74,0,85,90,87,54,0,0,35,0,0,0,57,72
37,78,0,69,77,80,76,0,0,39,0,0,0,77,67
56,72,0,62,70,83,87,0,0,42,0,0,0,68,60
44,66,0,75,85,80,75,0,0,39,0,0,0,74,62
29,65,0,82,81,90,78,0,0,33,0,0,0,73,69
41,85,0,81,77,79,68,0,0,28,0,0,0,69,72
35,80,0,81,82,82,64,0,0,36,0,0,0,59,81
43,64,0,75,90,70,83,0,0,34,0,0,0,69,72
40,73,0,72,85,81,84,0,0,37,0,0,0,61,67
42,60,0,74,78,96,64,0,0,31,0,0,0,73,82
39,76,0,70,81,61,76,0,0,52,0,0,0,67,78
56,60,0,75,71,75,88,0,0,35,0,0,0,78,62
37,60,0,92,75,68,69,0,0,46,0,0,0,66,87
33,66,1,69,64,78,80,0,0,32,1,2,0,87,87
33,73,1,86,78,79,63,0,0,43,0,0,0,74,70
25,62,40,47,54,52,49,15,0,31,33,63,20,55,54
36,58,41,71,50,41,67,6,3,34,26,29,2,55,81
22,45,72,47,53,41,43,23,0,36,58,56,19,47,38
15,32,115,26,17,19,24,31,0,17,112,114,24,27,27
29,41,64,59,47,52,49,5,0,21,53,58,2,59,61
42,61,31,60,47,45,64,2,0,30,37,38,4,72,67
48,73,14,62,52,67,72,0,0,36,11,10,0,72,83
38,81,5,75,63,70,74,0,0,46,8,6,0,63,71
27,42,55,56,46,55,55,1,0,32,51,50,1,67,62
41,62,30,69,54,44,61,1,0,32,15,31,0,85,75
25,53,76,45,35,50,59,6,0,25,61,58,4,53,50
35,66,29,75,49,49,76,0,0,38,29,22,1,66,65
32,74,28,60,62,63,67,0,0,35,27,26,0,73,53
41,70,32,50,48,58,62,0,0,29,29,33,1,78,69
46,82,5,78,47,42,77,0,0,32,2,2,0,98,89
54,80,10,76,43,73,69,0,0,30,9,3,0,81,72
43,80,14,65,68,53,70,0,0,32,6,7,1,86,75
35,64,32,71,44,38,54,2,0,35,39,33,1,82,70
31,52,21,63,59,63,71,1,0,45,20,31,1,76,66
51,85,15,69,37,38,76,0,0,32,20,18,0,77,82
48,101,7,63,47,47,60,0,0,45,6,8,0,83,85
56,80,1,72,49,51,78,0,0,34,3,0,0,100,76
51,93,0,69,50,56,64,0,0,52,0,0,0,80,85
43,75,4,78,35,71,63,0,0,52,3,1,0,84,91
50,59,15,71,54,59,72,3,0,42,14,7,5,76,73
30,40,56,46,60,46,37,23,0,32,43,58,18,60,51
20,27,85,20,25,29,25,63,0,14,77,101,56,29,29
22,18,103,27,27,26,27,36,0,22,90,107,34,29,32
27,75,13,55,70,58,79,1,0,39,15,12,1,89,66
13,30,48,33,31,23,31,94,0,24,40,65,89,43,36
24,30,52,32,45,35,35,35,0,28,68,77,37,53,49
29,58,24,58,54,79,57,10,0,30,28,36,14,62,61
13,21,63,25,22,20,29,82,0,18,74,99,88,28,18
18,60,15,76,64,66,85,0,3,32,20,27,5,65,64
39,52,43,58,53,50,57,11,2,18,52,53,10,48,54
33,65,5,71,67,72,80,5,0,36,9,7,2,65,83
47,67,8,74,49,62,83,2,2,48,6,6,0,75,71
37,71,7,72,60,53,75,1,0,41,14,15,0,77,77
40,69,0,82,72,79,70,0,0,40,0,0,0,80,68
42,74,0,70,94,82,76,0,0,36,0,0,0,60,66
37,69,5,80,53,54,82,0,1,37,9,5,2,80,86
