0.95363,0.61002,0.70369
0.96446,0.60874,0.69482
0.94884,0.59352,0.73813
0.91696,0.56675,0.78197
0.96246,0.61644,0.68524
0.94832,0.59324,0.7357
0.95929,0.61156,0.69575
0.9599,0.61227,0.69328
0.95815,0.60585,0.70336
0.96438,0.61528,0.6807
0.97689,0.6319,0.62779
0.96996,0.63225,0.63841
0.96941,0.61615,0.67062
0.98298,0.64557,0.5742
0.973,0.64032,0.6059
0.97507,0.63973,0.60689
0.98108,0.64093,0.59627
0.96871,0.64848,0.56178
0.97352,0.65221,0.54682
0.97177,0.64922,0.56336
0.97249,0.64986,0.55957
0.98239,0.65462,0.53515
0.98509,0.65386,0.52888
0.98384,0.65774,0.51089
0.98403,0.65871,0.50104
0.98013,0.64999,0.57021
0.97621,0.64679,0.58527
0.98013,0.64571,0.58767
0.97307,0.64558,0.58524
0.97184,0.64425,0.59429
0.97134,0.64665,0.58281
0.93807,0.61215,0.67006
0.95983,0.6309,0.63835
0.96604,0.63986,0.6086
0.96933,0.64368,0.59702
0.96361,0.63785,0.61473
0.95318,0.62524,0.65108
0.94369,0.61524,0.67221
0.95079,0.61855,0.67356
0.94999,0.61851,0.67254
0.94927,0.62069,0.6618
0.95795,0.62674,0.65488
0.97198,0.64578,0.59198
0.95895,0.6342,0.62343
0.95865,0.63392,0.62441
0.94467,0.61952,0.65688
0.9392,0.61659,0.65492
0.96153,0.63297,0.63579
0.96067,0.63405,0.62906
0.95579,0.62772,0.64631
0.94794,0.62182,0.63749
0.95078,0.62628,0.62416
0.9544,0.63095,0.60807
0.96977,0.6421,0.59399
0.98262,0.64673,0.58538
0.97619,0.64916,0.53781
0.95864,0.62855,0.61799
0.96488,0.63406,0.611
0.95034,0.62185,0.64532
0.9585,0.62762,0.64521
0.96092,0.63013,0.61237
0.95516,0.62219,0.6369
0.95204,0.61793,0.65006
0.95293,0.6142,0.6654
0.94795,0.6115,0.69054
0.9401,0.60115,0.71265
0.94574,0.61511,0.67278
0.94106,0.60921,0.68707
0.94175,0.60517,0.70275
0.96,0.62684,0.64928
0.92819,0.59376,0.71797
0.93791,0.61189,0.66869
0.96655,0.64547,0.57614
0.96405,0.65577,0.35497
0.95951,0.65827,0.38411
0.98228,0.65927,0.4518
0.98363,0.6571,0.45369
0.97027,0.6367,0.62263
0.96941,0.62006,0.66526
0.9555,0.62451,0.65502
0.54154,0.86014,0.83935
0.93109,0.58303,0.75304
0.95164,0.60633,0.70778
0.96387,0.61933,0.66254
0.94571,0.59778,0.70207
0.96889,0.61561,0.62453
0.96142,0.60366,0.6752
0.96645,0.61704,0.66711
0.95994,0.60669,0.69591
0.95815,0.62722,0.64571
0.98227,0.63662,0.59001
0.96157,0.62932,0.62859
0.9458,0.62329,0.63715
0.96223,0.6289,0.64562
0.95733,0.61934,0.6644
0.95174,0.61443,0.67771
0.95348,0.61789,0.66928
0.94111,0.60443,0.69938
0.95556,0.61444,0.68989
0.95618,0.61665,0.68382
0.95,0.61248,0.69099
0.95422,0.62335,0.65671
0.95858,0.63801,0.59529
0.95573,0.61932,0.66975
0.87168,0.54395,0.75784
0.96888,0.61855,0.66986
0.97008,0.61789,0.67056
0.97243,0.61158,0.65073
0.97217,0.61142,0.64763
0.96682,0.60291,0.67563
0.96904,0.60713,0.66558
0.96925,0.60804,0.66532
0.96848,0.6116,0.64302
0.96139,0.60173,0.69834
0.96245,0.61529,0.64905
0.96842,0.62117,0.64463
0.98501,0.6495,0.51982
0.98187,0.65429,0.46069
0.97623,0.63855,0.58896
0.96994,0.628,0.63788
0.95332,0.65379,0.43087
0.77552,0.44618,0.81881
0.93453,0.6083,0.67191
0.93895,0.60896,0.67949
0.96913,0.64536,0.57327
0.93807,0.60522,0.69083
0.933,0.59636,0.71374
0.93419,0.60622,0.67939
0.92377,0.59873,0.68328
0.92408,0.59507,0.69755
0.92296,0.58902,0.71781
0.92588,0.58957,0.7215
0.88115,0.54584,0.77356
0.9075,0.57493,0.73261
0.8832,0.54555,0.7776
0.90032,0.58141,0.6864
0.94958,0.62411,0.62584
0.97392,0.65285,0.50196
0.97154,0.64744,0.54611
0.97286,0.64473,0.55831
0.96443,0.65487,0.42949
0.91076,0.63036,0.31445
0.94887,0.64954,0.43583
0.9612,0.65319,0.44693
0.95468,0.65068,0.45526
