-0.018061,0.7629,0.59148,-0.0069702,-0.0015362,-0.0017833,0.0089827,0.0022878,0.0021973,0.011028,0,0.67192,0.86122
-0.0017379,0.015576,0.99905,-0.00011478,-0.00071623,-0.00085058,-0.0026252,0.00027677,8.8181e-005,0.017126,1,0.55147,0.91344
-0.029464,0.012442,0.99659,0.00035351,4.9284e-006,1.8207e-005,0.00041729,-9.7144e-005,0.0017347,0.017595,0,0.92722,0.91004
0.0022171,0.013808,0.99852,-3.5091e-005,-2.8501e-006,-3.4569e-005,-0.0020825,0.0011493,0.00038782,0.020121,0,0.67562,0.85046
0.0069659,0.013984,0.99982,-2.4051e-005,6.7426e-005,2.5082e-006,-0.0022154,0.0013349,0.00052059,0.021326,1,0.4093,0.97717
0.069548,-0.074615,0.99383,-0.00044275,-3.1342e-005,1.5673e-005,-0.0028677,0.00069205,1.8852e-005,0.021771,0,0.49037,0.86014
-0.022696,0.10376,0.99326,0.00019799,0.00024074,-0.00021841,-0.0029809,0.00074726,0.0019803,0.015643,1,0.566,0.92141
0.0016281,0.016524,0.99921,-7.6452e-005,-0.00011696,0.00013255,-0.0022949,0.0015981,0.00051109,0.014697,0,0.39864,0.88576
0.0066625,0.050142,0.98438,0.00085406,0.0022964,-0.0012918,-0.022754,-0.0076214,-0.0032035,0.034703,1,0.79347,0.90188
-0.13116,0.041965,0.99038,-3.4832e-005,-1.9215e-005,-4.9987e-006,-0.0029362,0.0013268,0.00027277,0.021946,0,0.52745,0.85789
-0.74017,-0.62236,-0.19987,0.0011225,-0.00015975,0.00116,-0.0097492,0.0074079,0.0021435,0.0016039,0,0.65304,0.90402
-0.026182,0.018691,0.99945,-2.1606e-005,-1.2676e-005,3.5039e-006,-0.0025435,0.0012719,0.00035621,0.015528,0,0.46029,0.92906
-0.1315,0.042694,0.99032,-2.057e-006,2.8967e-005,-1.2463e-007,-0.0029389,0.0013074,0.00018659,0.021966,0,0.48582,0.85813
-0.027287,0.016661,0.99938,2.8077e-006,1.6713e-005,-5.2635e-007,-0.0023379,0.0011829,0.00041169,0.01558,0,0.40785,0.96975
-0.33457,-0.33756,-0.85942,0.00065927,-0.00091303,0.0023429,-0.051269,-0.00090589,-0.00098402,0.0030849,0,0.70522,0.85595
-0.66662,-0.26278,0.60768,-0.0034907,9.1623e-005,-0.0046357,0.00051375,0.0014762,-0.0048144,0.0034119,0,0.72268,0.92916
-0.092008,0.52758,0.82568,0.00047633,-0.0010417,0.0010495,-0.0037575,0.0013585,0.00048964,0.021959,1,0.70817,0.87428
-0.038064,-0.058288,0.99757,-7.7225e-006,-1.1166e-006,-1.8929e-007,-0.0022605,0.0012015,0.00045895,0.021973,1,0.37757,0.97804
-0.85028,-0.0043277,-0.42426,-0.0078126,-0.0032928,0.010048,-0.0037862,-0.0037102,-0.0022241,0.0017193,0.0070423,0.69785,0.89288
-0.017501,0.021145,0.99915,-5.362e-005,-0.00025488,5.9484e-005,-0.0022571,0.0011868,0.00083376,0.015687,0,0.49364,0.98245
0.58779,0.70918,-0.18277,0.0052851,-0.0092435,-0.0052059,-0.01891,0.032545,-0.010865,0.0026758,0.53,0.73178,0.86575
0.77898,0.025096,0.52898,-0.0047992,-0.0029841,-0.0024188,0.0056135,-0.0062995,0.005959,0.014619,0,0.5137,0.95945
-0.018886,0.020276,0.99941,0.00022757,-0.00014459,-1.0578e-005,-0.0018756,0.001185,-2.9021e-006,0.01619,0,0.60652,0.92844
-0.13574,0.062264,0.98846,8.113e-005,-3.5663e-005,5.528e-005,-0.0026577,0.0011307,0.00012212,0.02191,0,0.41117,0.87807
-0.03813,-0.058754,0.99744,-4.9326e-005,9.1153e-005,-8.5249e-006,-0.0026182,0.0011642,0.00047338,0.021957,1,0.4286,0.97203
-0.020556,0.099362,0.99479,8.0756e-006,2.1496e-005,-3.9316e-006,-0.002451,0.0012486,0.00041201,0.015637,1,0.47862,0.93539
-0.13055,0.041054,0.99053,4.9638e-006,1.5458e-005,-8.1948e-008,-0.0030087,0.001281,0.00016174,0.02197,0,0.39317,0.85753
-0.64967,-0.14079,0.49507,0.0014184,0.0079585,0.0085915,-0.0034073,0.013856,0.041039,0.085838,1,0.67766,0.89626
-0.23456,0.89593,0.0049749,0.0027905,-0.002366,-0.0012526,-0.0037239,0.0063855,-0.0047497,0.0044872,0.0063291,0.72836,0.88732
-0.023697,0.017356,0.99952,3.4909e-005,-1.7178e-006,-2.6277e-007,-0.0025173,0.0012099,0.00036247,0.015627,0,0.41056,0.93139
-0.020856,0.098797,0.99488,-2.4803e-005,4.4544e-005,-1.007e-005,-0.0024395,0.0012608,0.00046763,0.015626,1,0.41955,0.93463
-0.1535,0.064227,0.9757,-0.001399,-0.0025602,0.00045563,-0.0052294,0.0027267,0.0047991,0.019988,0,0.69526,0.86375
-0.12492,0.035253,0.99148,4.6891e-005,3.6851e-005,-1.9802e-006,-0.0028928,0.0013233,0.00019549,0.021966,0,0.45139,0.8566
-0.019431,0.088878,0.99563,4.4435e-005,-4.6118e-005,-1.8401e-006,-0.0029246,0.001292,0.00021573,0.015569,1,0.47787,0.87703
0.78192,-0.48944,-0.033769,0.0037328,0.010161,0.00097849,0.01065,0.0077459,0.004203,0.0037344,1,0.71294,0.87711
-0.019914,0.098639,0.99472,-1.6859e-005,4.6665e-005,-1.0822e-006,-0.0028037,0.0012832,0.00035317,0.015617,1,0.42005,0.87244
0.30016,-0.80847,0.41137,0.019819,0.012344,0.0025707,0.012228,-0.016668,0.00028607,0.0020765,0,0.68121,0.8879
0.19482,-0.95281,-0.13527,0.010782,0.0016029,0.0033819,-0.0067062,-0.0050355,0.00087961,0.0030175,0,0.72714,0.87021
-0.041029,0.12462,-0.98201,0.00025473,-4.7106e-005,-2.6638e-006,-0.0022382,0.0004099,2.7595e-005,0.0097617,0.00084567,0.4619,0.94634
0.065443,-0.074832,0.99492,-0.00017338,1.3694e-005,1.5102e-005,-0.0027505,0.001221,0.00048579,0.021924,0,0.40762,0.85806
-0.13159,0.041258,0.9904,-4.458e-006,7.9853e-007,-2.7532e-007,-0.0029281,0.001282,0.00019183,0.021973,0,0.42334,0.85669
-0.014359,0.73489,0.64724,-0.00072881,-2.6934e-005,0.00092876,0.0062961,-0.0011095,0.0018086,0.012996,1,0.68964,0.86253
-0.025025,0.019221,0.99945,2.3418e-006,-8.9592e-005,9.0749e-007,-0.0026625,0.0011671,0.00037539,0.015386,0,0.51999,0.92774
0.16261,0.056332,0.9839,0.00018897,-7.4744e-005,-0.00031188,-0.0028466,0.0014918,0.00033581,0.022685,1,0.43026,0.92051
-0.1566,-0.97569,-0.03766,-0.0013264,-0.0018441,0.0013285,0.00496,0.00022594,0.0036341,0.0021346,0,0.71504,0.88003
-0.010584,0.029529,0.99931,8.1547e-005,1.2634e-005,3.2695e-006,-0.0028474,0.0012892,0.00029233,0.016011,1,0.40807,0.87724
-0.13786,0.05088,0.98909,1.4914e-005,1.8653e-005,-1.1344e-006,-0.0029066,0.0013434,0.00022083,0.021966,0,0.45199,0.86128
0.82166,0.11706,0.50046,-0.00042952,-0.0015883,-0.0011798,-0.0048484,-0.0012886,0.0023477,0.018665,1,0.48823,0.96831
-0.086617,-0.86076,-0.45517,-0.0011494,0.0031364,-0.0065681,0.061073,0.0070001,-0.00061165,0.0035417,0.0011211,0.7731,0.86658
-0.13068,0.038865,0.99033,0.00023951,-1.1417e-005,5.9871e-005,-0.0032652,0.0012666,0.00029345,0.021872,0,0.5954,0.85726
