3190
3140
3240
3190
3260
3190
3220
3120
3190
3870
6620
6630
6710
6670
6150
6420
6630
6600
6580
6630
6690
6710
6720
6720
6720
6720
6720
6710
3080
3110
3080
3140
3260
3210
3210
3210
3210
3250
3210
3220
3240
5830
6380
6540
6620
6530
4120
3260
3260
4860
6210
6060
4170
3250
3250
3260
3260
3220
3200
3210
3220
3250
3200
3200
3200
3200
3190
3260
4630
4270
3270
3270
3290
410
420
110
200
440
730
420
1370
1600
1620
1610
740
1790
1270
730
1640
430
390
430
500
360
380
80
280
70
40
440
190
310
230
80
1610
3230
3190
3390
3220
3220
3220
3220
3180
3550
3600
2300
470
170
2270
3240
2930
3160
3150
3180
3460
4040
5630
5360
4700
4610
3810
3210
1750
3240
3220
3190
3240
3210
3200
3240
3190
3220
3430
3170
4240
6140
5720
