9.8066,8.4612,2.6572,0
9.8067,7.3701,6.9555,0
9.8066,8.0095,4.2863,0
9.8066,2.9584,4.5092,0
9.8067,1.0772,2.8133,0
9.8067,2.6707,0.27914,0
9.8067,6.2651,8.0709,0
9.8067,1.5075,0.67828,0
9.8066,3.4062,5.0187,0
9.8066,4.4491,5.8987,0
9.8066,1.0046,0.5501,0
9.8066,1.4888,1.1754,0
9.8066,1.9969,1.0421,0
9.8066,1.9548,0.60516,0
9.8067,0.39368,2.3488,0
9.8067,5.9585,0.74467,0
9.8067,1.4196,0.035358,0
9.8067,0.016535,0.018569,0
9.8066,0.039131,0.024291,0
9.8066,0.031766,0.025229,0
9.8067,0.020885,0.02123,0
9.8066,0.016162,0.02231,0
9.8067,0.034246,0.02456,0
9.8066,0.026524,0.018903,0
9.8067,0.008303,0.019573,0
9.8066,0.0037162,0.019681,0
9.8066,0.00070711,0.022126,0
9.8067,0.0015232,0.018294,0
9.8067,0.0026944,0.014959,0
9.8066,0.008821,0.022167,0
9.8066,0.017313,0.021755,0
9.8066,0.007674,0.017629,0
9.8067,0.014644,0.023325,0
9.8066,0.0080529,0.017215,0
9.8066,0.0063702,0.021181,0
9.8067,0.0093782,0.012175,0
9.8067,0.033129,0.021458,0
9.8066,0.031065,0.01448,0
9.8067,0.010858,0.025728,0
9.8067,0.023881,0.019768,0
9.8066,0.037763,0.015789,0
9.8067,0.017486,0.025738,0
9.8066,0.032967,0.025821,0
9.8066,0.021018,0.019965,0
9.8066,0.032692,0.016944,0
9.8066,0.016088,0.022214,0
9.8066,0.13444,0.059123,0
9.8067,0.0078848,0.08946,0
9.8067,0.061857,0.093455,0
9.8067,0.63081,0.15098,0
9.8066,0.34714,0.10426,0
9.8066,1.7585,0.046222,0
9.8066,0.22361,0.052681,0
9.8066,0.094566,0.029727,0
9.8067,0.02318,0.023667,0
9.8066,0.026795,0.02234,0
9.8066,0.015063,0.018408,0
9.8066,0.034551,0.018645,0
9.8067,0.041706,0.018269,0
9.8067,0.029604,0.017629,0
9.8067,0.022468,0.026842,0
9.8067,0.030917,0.023497,0
9.8067,0.012527,0.01427,0
9.8067,0.015134,0.018408,0
9.8067,0.016299,0.018274,0
9.8067,0.1811,0.021713,0
9.8066,0.015417,0.022329,0
9.8066,0.022534,0.015762,0
9.8066,0.017293,0.017215,0
9.8066,0.028407,0.024006,0
9.8066,0.018454,0.018738,0
9.8066,0.01563,0.019573,0
9.8066,0.031267,0.015866,0
9.8066,0.035404,0.024611,0
9.8066,0.019212,0.01831,0
9.8066,0.17623,0.023857,0
9.8066,0.024836,0.018958,0
9.8066,0.014632,0.021303,0
9.8067,0.014542,0.023337,0
9.8067,0.030981,0.02113,0
9.8066,0.071828,0.022186,0
9.8067,0.022879,0.025829,0
9.8066,0.038779,0.019824,0
9.8066,0.017988,0.015789,0
9.8066,0.16928,0.024971,0
9.8066,0.084852,0.016386,0
9.8066,0.026834,0.018605,0
9.8067,0.028819,0.019896,0
9.8067,0.030488,0.020638,0
9.8066,0.027453,0.024512,0
9.8067,0.025004,0.01648,0
9.8066,0.039729,0.016899,0
9.8067,0.028755,0.019296,0
9.8067,0.095317,0.017311,0
9.8066,0.045917,0.020355,0
9.8066,0.032316,0.015349,0
9.8067,0.035338,0.017825,0
9.8066,0.010418,0.01847,0
9.8066,0.025066,0.025265,0
9.8067,0.027518,0.023667,0
9.8067,0.025184,0.024233,0
9.8066,0.23996,0.022717,0
9.8067,0.024733,0.024399,0
9.8066,0.069753,0.015887,0
9.8066,0.029137,0.017649,0
9.8067,0.019621,0.015735,0
9.8067,0.040882,0.014347,0
9.8067,0.036736,0.017158,0
9.8066,0.014158,0.027683,0
9.8067,0.020875,0.022996,0
9.8067,0.026013,0.016726,0
9.8067,0.32544,0.016435,0
9.8066,0.020042,0.011344,0
9.8067,0.018365,0.020329,0
9.8066,0.057135,0.022981,0
9.8066,0.018479,0.019574,0
9.8067,0.034172,0.013572,0
9.8066,0.019272,0.018645,0
9.8066,0.049749,0.023016,0
9.8067,0.10055,0.01662,0
9.8067,0.019679,0.021413,0
9.8067,0.022094,0.017273,0
9.8067,0.018361,0.016291,0
9.8067,0.14304,0.027249,0
9.8066,0.048029,0.012786,0
9.8067,0.046821,0.023092,0
9.8067,0.016219,0.023339,0
9.8067,0.018617,0.025184,0
9.8067,0.219,0.015176,0
9.8066,0.020991,0.014414,0
9.8066,0.042808,0.013087,0
9.8067,0.0074115,0.019971,0
9.8067,0.03815,0.016402,0
9.8066,0.08755,0.017089,0
9.8067,0.016815,0.019473,0
9.8066,0.076992,0.017629,0
9.8067,0.05223,0.020677,0
9.8066,0.29433,0.017629,0
9.8067,0.046476,0.019281,0
9.8066,0.021264,0.016402,0
9.8067,0.021587,0.01934,0
9.8066,0.008066,0.011569,0
9.8066,0.022247,0.01866,0
9.8066,0.086844,0.021525,0
9.8066,0.022256,0.018538,0
9.8067,0.024948,0.017444,0
9.8067,0.021138,0.018001,0
9.8066,0.079546,0.016576,0
9.8067,0.058033,0.014274,0
9.8066,0.052011,0.019079,0
9.8067,0.0326,0.024095,0
9.8066,0.0050843,0.018129,0
9.8067,0.010758,0.016941,0
9.8067,0.011044,0.016162,0
9.8066,0.019097,0.015365,0
9.8066,0.029747,0.021015,0
9.8066,0.022835,0.018983,0
9.8067,0.041834,0.02034,0
9.8066,0.063284,0.021303,0
9.8067,0.024665,0.021881,0
9.8066,0.027218,0.019441,0
9.8067,0.040815,0.019839,0
9.8066,0.010856,0.019435,0
9.8067,0.0067971,0.013697,0
9.8067,0.0068337,0.018112,0
9.8066,0.0087144,0.019705,0
9.8067,0.018244,0.020534,0
9.8066,0.34037,0.017908,0
9.8066,0.0020543,0.018527,0
9.8067,0.012788,0.017236,0
9.8066,0.014801,0.018903,0
9.8067,0.021384,0.013556,0
9.8066,0.046568,0.015597,0
9.8067,0.13226,0.025801,0
9.8066,0.09622,0.020985,0
9.8067,0.025397,0.014094,0
9.8067,0.018995,0.021002,0
9.8066,0.050893,0.023645,0
9.8067,0.014781,0.023046,0
9.8066,0.045234,0.023685,0
9.8066,0.019802,0.014672,0
9.8067,0.028657,0.016835,0
9.8066,0.29477,0.015567,0
9.8066,0.011511,0.014684,0
9.8066,0.019228,0.019965,0
9.8066,0.11263,0.020612,0
9.8067,0.031085,0.02148,0
9.8067,0.039009,0.021355,0
9.8066,0.041593,0.020084,0
9.8067,0.019043,0.01769,0
9.8066,0.02747,0.018387,0
9.8067,0.035452,0.021002,0
9.8066,0.010851,0.016701,0
9.8067,0.027843,0.018408,0
9.8067,0.13581,0.012141,0
9.8067,0.67287,0.057662,0
9.8066,0.18784,0.018195,0
9.8066,0.71247,0.073928,0
9.8067,0.22802,0.028746,0
