73,2,1,0,5,9,10,221,5,0,0,0,244,0,30
70,20,34,0,79,53,64,93,2,1,0,0,103,5,76
46,11,8,0,24,36,47,189,4,0,0,0,159,8,68
39,1,0,1,1,3,5,240,68,0,0,1,230,0,11
44,0,0,0,0,4,2,319,46,0,0,0,172,0,13
81,6,37,1,42,87,29,53,45,1,0,0,135,12,71
33,0,1,0,0,6,0,478,0,0,2,0,74,0,6
4,0,0,0,0,3,0,579,0,0,0,0,14,0,0
2,0,0,0,0,0,0,585,0,0,0,0,13,0,0
3,0,0,0,0,0,0,594,0,0,0,0,3,0,0
0,0,0,0,0,0,0,583,0,0,0,0,17,0,0
44,1,8,0,6,25,4,346,0,0,0,0,144,0,22
7,0,0,0,1,0,0,545,0,0,0,0,47,0,0
2,0,0,0,0,0,0,557,0,0,0,0,41,0,0
20,1,0,0,0,1,0,435,0,0,0,0,141,0,2
16,0,1,0,0,5,1,452,0,0,0,0,124,0,1
12,0,0,0,0,2,0,527,0,0,0,3,55,0,1
6,0,1,1,0,0,1,558,0,0,0,3,30,0,0
22,0,1,0,0,1,1,465,0,0,0,0,108,0,2
21,1,1,0,3,5,4,499,0,0,0,0,59,1,6
20,2,8,0,14,17,13,449,0,0,0,0,51,2,24
2,0,0,0,0,0,0,585,0,0,0,0,13,0,0
9,1,0,0,0,1,0,535,0,0,0,0,53,0,1
7,0,0,0,0,2,0,555,0,0,0,0,33,0,3
0,0,0,0,0,1,0,586,0,0,0,0,13,0,0
15,0,1,0,3,4,2,512,0,0,0,0,59,0,4
31,0,2,0,1,8,4,420,0,0,0,0,124,0,10
35,2,2,0,3,13,6,411,2,0,0,0,118,0,8
13,3,0,0,1,7,10,523,0,0,0,0,38,0,5
5,0,0,0,0,0,0,564,0,0,0,0,31,0,0
2,0,0,0,0,0,0,593,0,0,0,0,5,0,0
2,0,0,0,0,1,0,566,0,0,0,0,31,0,0
3,1,0,0,0,1,1,574,0,0,0,0,19,0,1
3,0,0,0,0,0,0,571,0,0,0,0,26,0,0
4,0,0,0,0,0,0,568,0,0,0,0,28,0,0
27,1,3,1,2,4,7,482,0,0,0,0,60,0,13
130,4,43,1,51,117,24,24,3,0,0,0,114,5,84
119,1,0,0,3,41,2,126,0,0,0,0,294,0,14
154,1,16,2,9,57,3,98,4,1,0,0,216,4,35
147,0,76,0,23,162,2,21,0,0,0,0,109,8,52
22,3,7,7,5,16,5,458,0,0,0,0,59,2,16
2,0,0,1,0,0,0,581,0,0,0,0,15,0,1
1,0,0,0,1,0,2,582,0,0,0,0,13,0,1
3,0,0,0,0,1,1,590,0,0,0,0,4,0,1
1,0,1,0,0,0,2,587,0,0,0,0,6,0,3
8,4,0,0,1,1,2,566,0,0,0,0,14,0,4
10,1,0,0,2,3,6,551,0,0,0,0,27,0,0
10,0,1,0,0,6,3,558,0,0,0,0,17,0,5
0,0,0,0,0,0,1,582,0,0,0,0,11,0,6
4,1,0,0,0,2,1,564,0,0,0,0,27,0,1
4,0,0,0,0,0,4,579,0,0,0,0,10,0,3
1,1,1,0,0,0,4,585,0,0,0,0,8,0,0
0,0,0,0,0,0,0,599,0,0,0,0,1,0,0
4,0,0,0,0,0,2,572,0,0,0,0,19,0,3
0,0,0,0,0,0,0,599,0,0,0,0,1,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
2,0,0,0,0,1,0,592,0,0,0,0,5,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
1,0,0,0,0,0,0,597,0,0,0,0,1,0,1
0,0,0,0,1,0,0,597,0,0,0,0,2,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
7,1,1,0,0,1,3,564,0,0,0,0,22,0,1
18,1,1,0,0,0,4,490,0,0,0,0,80,0,6
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
1,1,0,0,0,0,1,589,0,0,0,0,4,0,4
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
2,1,0,0,1,0,0,588,0,0,0,0,7,0,1
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
95,8,53,2,73,116,27,104,3,1,0,0,33,7,78
63,27,84,0,124,128,32,0,0,5,0,0,12,20,105
93,5,86,0,73,143,17,37,0,2,0,0,60,18,66
83,8,72,1,73,98,17,78,6,0,0,0,83,12,69
76,14,93,1,89,101,13,40,2,1,0,0,58,25,87
99,7,64,0,82,113,22,32,1,0,0,0,73,15,92
38,0,1,0,0,2,4,390,2,0,0,0,151,0,12
0,0,0,2,0,1,0,593,3,0,0,0,1,0,0
6,0,0,2,1,1,0,554,1,0,0,0,34,0,1
0,0,0,2,0,0,0,597,0,0,0,0,1,0,0
7,0,0,6,0,1,2,555,0,0,0,0,24,1,4
32,1,0,7,1,5,5,434,0,0,0,0,101,0,14
50,0,8,9,11,45,10,276,0,0,0,0,141,1,49
97,2,27,1,17,111,27,61,4,0,0,0,115,12,126
54,0,35,2,47,93,43,96,3,4,0,2,73,19,129
85,0,39,2,33,69,32,121,5,3,0,0,87,15,109
116,3,21,3,52,62,61,64,0,4,0,1,107,26,80
160,11,6,0,27,60,45,34,4,3,0,0,162,7,81
46,3,4,0,14,16,15,394,1,1,0,0,64,1,41
0,0,0,2,0,0,0,598,0,0,0,0,0,0,0
9,0,0,0,2,2,3,540,0,0,0,0,39,0,5
2,0,0,0,0,2,0,564,0,0,0,0,31,0,1
0,0,0,0,0,0,0,599,0,0,0,0,1,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0
1,0,0,0,0,0,0,588,0,0,0,0,8,0,3
