0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,1,1,0,0,0,37,0,1,37,0,0,4,1,1,0,0,2,56,0,0,0,0,6,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,9,0,73,1,200,0,0,1,5,0,0,0,0,43,10,0,0,0,0,1,0,35,0,0,0,8
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,6,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,8,0,65,0,0,0,5,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,45,14,0,0,0,0,0,0,40,0,0,0,0
0,17,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,133,0,2,2,0,0,0,0,0,51,0,2,0,1,6,3,2,0,0,4,52,1,27,0,0,0,8,0,0,0,0,1,0,0,9,0,118,1,15,0,0,0,2,0,0,2,0,33,35,0,0,0,0,0,0,44,0,0,0,0
0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,0,0,157,0,3,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,0,15,37,0,67,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,6,0,2,0,0,0,0,0,0,1,1,0,20,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0
5,8,0,0,1,1,0,0,0,1,0,0,7,3,0,6,0,9,2,0,0,0,0,0,0,0,0,36,0,2,0,4,0,0,0,0,0,11,0,27,7,2,0,14,0,0,0,0,142,56,0,0,0,0,10,2,0,1,72,0,5,3,21,0,0,0,2,26,0,0,46,0,0,1,3,0,7,0,5,0,0,0,12,7,3,3,0,11,8,0,0,3,0,0,0,5,0,0,0,0
42,0,0,0,0,2,0,0,0,2,0,0,0,6,8,4,0,18,0,0,0,0,0,12,0,0,0,35,0,6,0,48,0,0,0,0,0,9,0,10,0,0,0,1,2,2,0,0,126,0,0,0,0,0,1,3,0,0,114,0,30,36,3,0,0,0,2,30,0,0,14,0,0,0,3,0,0,0,11,0,0,1,0,0,0,0,0,7,2,0,0,0,0,8,0,0,0,0,0,2
0,10,0,0,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,8,0,0,0,1,0,18,0,1,5,0,1,6,0,0,0,0,2,10,0,1,0,0,6,2,4,0,0,0,0,5,8,0,0,4,5,1,0,0,1,0,0,1,11,0,292,17,23,0,0,0,1,0,0,1,0,5,47,1,0,0,1,2,0,54,0,0,0,0
0,0,0,9,0,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,1,0,0,0,26,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,1,370,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
