-0.64487,-0.57516,-0.42854,-0.23665,-0.18455,-0.0004893,-6.9741e-005,-8.3998e-005,-0.0011627,-0.0089328
-0.6681,-0.44914,-0.22807,0.021073,0.04503,0.040181,0.03374,0.026184,-0.017391,-0.41108
-0.24326,-0.045568,0.08235,0.21455,0.15153,-0.0001754,-0.00058489,-0.0013852,-0.002644,-0.01521
-0.52155,-0.49327,-0.38894,-0.24008,-0.20025,-2.2456e-005,-0.0001403,-3.1863e-005,0.00065555,0.0050694
-0.5525,-0.32453,-0.087668,0.081925,0.085231,-0.055751,-0.10803,-0.24727,-0.12415,-0.3297
-0.41492,-0.21513,-0.047656,0.12725,0.11644,0.023462,0.01931,0.0076042,-0.021042,-0.42162
-0.58459,-0.55862,-0.4407,-0.282,-0.20959,-0.00053944,-0.0015335,-0.0029653,-0.004713,-0.028118
-0.35595,-0.22253,-0.07921,0.049148,0.025417,0.00067358,-0.07674,-0.26675,-0.3911,-3.0846
0.063679,0.21322,0.25952,0.30469,0.18548,0.0001752,0.00022562,0.00055524,0.00066039,0.0039597
-0.65605,-0.47327,-0.28413,-0.04648,-0.041114,0.019949,0.026897,0.066448,0.072532,0.59922
-0.11167,0.066048,0.15575,0.25695,0.1444,-0.00016558,-0.00070535,-0.0016842,-0.0029627,-0.015291
-0.28441,-0.081829,0.056831,0.19939,0.14774,-0.00024218,-0.00078401,-0.0018646,-0.0034537,-0.018198
-0.89823,-0.6985,-0.42276,-0.11983,0.026124,0.13261,0.15455,0.20924,0.2004,0.82571
-0.87891,-0.74313,-0.52299,-0.27344,-0.15731,-0.039481,-0.032525,-0.013641,0.029604,0.40844
0.15484,0.28775,0.3075,0.32838,0.18401,0.00022359,0.00049999,0.0010483,0.0016314,0.0062766
0.46446,0.49655,0.41488,0.3206,0.17244,-0.010345,-0.029027,-0.067076,-0.11649,-0.83917
-0.15812,-0.015907,0.061725,0.17399,0.043975,0.0025529,0.0015077,-0.0011852,-0.0088321,-0.044702
0.56719,0.58969,0.48156,0.36486,0.17558,0.0085469,0.025156,0.064045,0.12838,0.77704
