0.3164,0.20807,0.10563,0
0.27226,0.24298,0.088637,0
0.13157,0.23894,0.052216,0
0.1668,0.1567,0.092793,0
0.29816,0.10774,0.19563,0
0.32473,0.10097,0.27174,0
0.18316,0.10962,0.26853,0
0.11523,0.11678,0.16526,0
0.093714,0.12196,0.059048,0
0.080347,0.11049,0.076224,0
0.0089925,0.097544,0.088293,0
0.074303,0.098962,0.070439,0
0.21847,0.10616,0.045863,0
0.24766,0.10863,0.053461,0
0.10112,0.092991,0.047572,0
0.091477,0.072179,0.026889,0
0.29792,0.040598,0.029225,0
0.45954,0.022081,0.025785,0
0.53587,0.013511,0.021922,0
0.54346,0.0016126,0.0016204,0
0.54745,0.0034094,0.0020203,0
0.54888,0.0038382,0.0023789,0
0.54824,0.003222,0.002526,0
0.54635,0.0021444,0.002571,0
0.54505,0.0017659,0.002399,0
0.54408,0.001648,0.0022832,0
0.54331,0.0015969,0.002475,0
0.54268,0.0016628,0.002581,0
0.5425,0.0016894,0.0026948,0
0.54243,0.0017073,0.002739,0
0.54249,0.0017216,0.0025854,0
0.5428,0.0017801,0.0022325,0
0.54337,0.0019177,0.0018525,0
0.5445,0.0020765,0.0014373,0
0.5467,0.0024609,0.0012147,0
0.54949,0.0034283,0.0013706,0
0.55293,0.0049874,0.0014532,0
0.55688,0.0069,0.0014485,0
0.56096,0.0090397,0.0013092,0
0.565,0.011176,0.0014495,0
0.56942,0.013923,0.0013283,0
0.57377,0.016756,0.0014488,0
0.57805,0.019631,0.0013936,0
0.58228,0.022465,0.001434,0
0.58649,0.024505,0.0018027,0
0.59218,0.028155,0.0038826,0
0.59927,0.033058,0.0070686,0
0.60718,0.035973,0.013694,0
0.6267,0.05282,0.010321,0
0.61464,0.064722,0.022201,0
0.59997,0.069548,0.040079,0
0.57507,0.063596,0.050895,0
0.5514,0.050882,0.050002,0
0.52905,0.023913,0.032431,0
0.53817,0.0032478,0.0046189,0
0.53718,0,0.0020956,0
0.54051,0.00068827,0.0013395,0
