9.1277,8.4142,8.8473,8.3466,9.0459,8.3458,9.7142,9.1474,9.2136,8.3109,0,17.064,12.468,17.448,13.727,17.968,17.699,18.099,18.234,18.138,18.265,17.365,17.765,17.798,18.031,17.466,18.266,18.233,17.231,17.224,18.139,18.935,19.435,18.802,20.47,18.635,19.695,20.904,22.098,17.023,19.055,22.504,22.835,22.479,22.588,22.55,22.481,22.651,22.78,22.863,22.98,23.255,22.197,23.409,23.265,22.908,21.173,21.022,22.937,22.052,21.989,19.819,16.348,16.356,19.385,15.804,21.551,19.585,12.283,10.503,11.26,19.832,19.294,9.6379,8.6632,8.3268,12.861,18.51,22.005,22.005,22.005,21.258,22.409,22.653,22.589,21.589,21.476,15.13,19.907,20.512,21.791,23.101,16.979,20.018,21.038,21.64,22.423,22.126,23.184,14.407,8.8785,8.2776,8.7449,10.081,8.879,8.3779,8.5113,10.148,8.3775,8.378,8.7783,8.3779,9.1794,9.915,9.2121,9.2455,9.6464,11.116,9.8468,9.9134,8.3775,9.6129,9.5796,9.2143,8.3781,8.3787,9.8801,8.3111,8.3777,9.3797,8.3112
20.928,20.811,20.811,20.811,20.913,20.81,20.913,20.81,20.913,20.912,17.064,0,15.849,20.865,20.909,20.914,20.917,20.916,20.918,20.922,20.916,20.917,20.916,20.916,20.915,20.914,20.917,20.917,20.917,20.784,20.811,20.917,20.917,20.918,20.918,20.917,21.64,22.563,21.868,20.806,22.113,22.785,23.115,22.804,22.869,22.83,22.761,22.9,23.075,23.189,23.26,23.535,22.75,23.689,23.545,23.188,22.204,22.352,23.217,22.613,22.324,22.459,20.557,19.23,21.119,18.53,22.87,21.927,19.75,21.009,20.336,22.539,20.963,18.238,20.92,20.928,20.911,20.982,22.324,22.324,22.324,21.883,22.682,22.264,22.869,21.952,21.813,15.465,20.986,21.083,22.329,23.543,20.672,20.982,22.342,22.402,22.678,22.42,23.296,22.388,20.912,20.912,20.912,20.911,20.913,20.912,20.912,20.912,20.912,20.912,20.912,20.912,20.913,20.914,20.911,20.911,20.911,20.911,20.911,20.911,20.912,20.911,20.911,20.914,20.912,20.913,20.911,20.912,20.912,20.913,20.912
15.244,15.112,15.778,12.64,16.114,13.575,16.782,16.079,16.282,12.942,12.468,15.849,0,10.522,9.8093,12.279,12.643,12.977,14.38,11.114,10.974,12.376,11.842,9.9386,10.072,11.276,12.076,12.811,12.276,10.333,13.781,15.381,15.882,15.249,16.917,15.115,16.225,21.949,22.147,20.226,21.436,22.636,22.91,22.599,22.664,22.822,22.513,22.911,23.098,23.089,23.012,23.379,22.234,23.681,23.34,23.082,21.717,21.793,23.26,22.404,22.114,21.391,19.566,18.397,20.173,17.548,22.358,20.934,15.909,16.378,14.753,19.268,19.154,9.3338,9.4567,15.028,7.4062,13.181,22.366,22.366,22.366,21.653,22.005,21.82,22.768,21.995,21.887,19.295,20.355,20.606,21.7,22.979,19.709,20.792,21.451,22.111,22.373,22.509,23.164,15.978,11.64,14.111,9.6029,10.104,15.947,15.079,15.58,9.0348,12.241,12.642,14.611,14.445,16.248,16.983,12.675,11.606,13.943,11.906,10.07,12.842,12.241,13.376,10.003,16.283,15.446,15.247,11.339,9.8371,14.077,16.448,14.244
16.799,16.684,17.351,14.213,17.618,15.147,18.287,17.651,17.786,14.446,17.448,20.865,10.522,0,3.7846,1.8849,2.1214,5.0612,4.7603,2.7628,0.88573,2.8565,1.6876,2.3555,1.6873,1.5188,3.7923,4.6941,3.5581,1.2936,3.4534,5.795,9.6701,5.495,8.2664,4.7253,8.2592,21.931,21.452,21.661,21.93,21.927,22.258,21.947,22.011,21.973,21.903,22.074,22.249,22.331,22.402,22.677,22.47,22.831,22.688,22.331,21.779,21.663,22.36,21.827,21.687,22.166,21.337,20.959,20.635,21.99,22.153,22.507,18.708,19.783,19.577,20.959,20.191,14.237,12.462,16.532,8.365,13.96,21.466,21.466,21.466,22.141,22.779,22.281,22.048,21.095,20.987,21.141,20.333,20.226,21.471,22.685,21.066,20.265,21.692,21.685,21.82,21.734,22.574,17.859,13.144,15.615,12.209,12.709,17.451,16.583,17.084,11.64,13.745,14.146,16.115,15.949,17.752,18.487,14.179,13.344,15.447,13.41,12.676,14.346,13.745,14.88,12.609,17.787,16.95,16.751,13.244,12.376,15.581,17.952,15.748
13.235,13.189,13.856,10.817,14.054,11.652,14.722,14.156,14.222,11.283,13.727,20.909,9.8093,3.7846,0,4.3048,4.4022,7.3419,6.1391,4.4746,4.6018,4.1352,4.1016,4.1341,4.3678,3.903,4.6027,4.6699,4.0352,3.8758,5.6767,8.0757,11.951,7.0074,10.547,6.9746,9.9387,21.976,21.497,21.383,21.906,21.903,22.233,21.923,21.987,21.949,21.879,22.049,22.224,22.307,22.378,22.653,22.446,22.807,22.664,22.307,21.723,21.607,22.336,21.677,21.662,22.016,21.25,20.841,20.39,21.712,22.129,22.483,15.558,16.156,15.981,20.903,19.805,11.778,10.333,12.968,7.5819,13.841,21.442,21.442,21.442,22.085,22.755,22.256,22.023,21.071,20.963,20.896,20.088,19.881,21.227,22.567,21.042,20.241,21.605,21.661,21.865,21.779,22.619,14.74,10.681,12.051,10.08,10.781,13.887,13.019,13.52,9.7788,11.517,11.517,12.551,12.385,14.188,14.923,11.516,11.215,11.883,12.518,10.547,11.516,11.517,11.516,10.48,14.223,13.386,13.187,11.115,10.247,12.017,14.388,12.184
17.413,17.368,18.034,14.896,18.233,15.83,18.901,18.334,18.401,15.195,17.968,20.914,12.279,1.8849,4.3048,0,0.76511,4.2732,3.7716,2.9424,1.6,2.2685,1.2664,2.5351,2.4014,1.4352,3.3043,3.7054,3.2372,2.0761,1.6704,5.007,8.8822,4.5063,7.4785,2.9369,8.0391,21.98,21.501,21.513,21.91,21.907,22.238,21.927,21.991,21.953,21.884,22.054,22.229,22.312,22.383,22.658,22.451,22.812,22.668,22.311,21.727,21.612,22.34,21.713,21.667,22.052,21.254,20.845,20.521,21.843,22.133,22.487,19.228,20.334,20.16,21.509,20.711,14.821,14.245,17.147,10.053,13.846,21.447,21.447,21.447,22.09,22.76,22.261,22.028,21.075,20.967,21.027,20.219,20.078,21.357,22.571,21.047,20.245,21.609,21.666,21.869,21.783,22.623,18.447,14.593,16.229,13.991,14.492,18.066,17.197,17.698,13.423,15.428,15.429,16.73,16.564,18.366,19.102,15.428,15.127,16.062,15.193,14.459,15.428,15.428,15.494,14.392,18.401,17.565,17.365,15.027,14.159,16.196,18.567,16.363
17.049,17.003,17.67,14.999,17.869,15.6,18.537,17.97,18.036,15.465,17.699,20.917,12.643,2.1214,4.4022,0.76511,0,4.0089,3.7412,3.5462,2.2372,1.8708,1.5364,3.1389,2.9719,1.7014,3.9081,4.0422,2.8061,2.3442,1.4005,4.6759,8.5511,4.4759,7.1474,2.6039,8.0755,21.983,21.504,21.644,21.913,21.91,22.241,21.93,21.994,21.956,21.887,22.057,22.232,22.315,22.386,22.661,22.454,22.815,22.671,22.314,21.762,21.646,22.343,21.811,21.67,22.149,21.32,20.943,20.618,21.973,22.136,22.49,18.959,20.033,19.827,21.142,20.441,14.488,14.515,16.782,10.418,13.943,21.45,21.45,21.45,22.124,22.763,22.264,22.031,21.078,20.97,21.124,20.316,20.209,21.455,22.669,21.05,20.248,21.675,21.669,21.872,21.786,22.626,18.178,14.863,15.865,14.261,14.762,17.702,16.833,17.334,13.693,15.698,15.699,16.365,16.199,18.002,18.738,15.698,15.397,15.698,15.463,14.729,15.698,15.698,15.698,14.662,18.037,17.201,17.001,15.297,14.429,15.832,18.202,15.999
17.449,17.404,18.07,15.333,18.269,15.933,18.937,18.37,18.437,15.798,18.099,20.916,12.977,5.0612,7.3419,4.2732,4.0089,0,7.3495,7.0877,5.077,5.8797,5.4117,6.7138,6.0789,5.6435,7.4496,7.5836,6.815,6.1527,3.9064,2.4045,4.609,8.0841,3.9404,4.5419,8.8771,21.983,21.504,21.644,21.913,21.91,22.241,21.93,21.994,21.956,21.886,22.056,22.231,22.314,22.385,22.66,22.453,22.814,22.671,22.314,21.762,21.646,22.343,21.81,21.67,22.149,21.32,20.942,20.618,21.973,22.136,22.49,19.359,20.433,20.227,21.543,20.841,14.888,14.848,17.183,10.751,13.943,21.449,21.449,21.449,22.124,22.762,22.263,22.031,21.078,20.97,21.124,20.316,20.209,21.454,22.668,21.049,20.248,21.675,21.668,21.872,21.786,22.626,18.578,15.196,16.265,14.595,15.096,18.102,17.233,17.734,14.027,16.032,16.032,16.766,16.6,18.402,19.138,16.031,15.731,16.098,15.797,15.062,16.031,16.032,16.031,14.995,18.437,17.601,17.401,15.63,14.762,16.232,18.603,16.399
17.584,17.539,18.205,16.736,18.404,17.337,19.072,18.505,18.572,17.201,18.234,20.918,14.38,4.7603,6.1391,3.7716,3.7412,7.3495,0,3.3455,4.4755,2.2044,3.0727,4.4417,4.3749,3.4048,2.3376,1.5694,2.104,4.0811,3.7062,6.6813,10.556,0.86829,9.1528,3.8407,9.1456,21.984,21.505,21.645,21.914,21.911,22.242,21.931,21.996,21.957,21.888,22.058,22.233,22.316,22.387,22.662,22.455,22.816,22.672,22.315,21.763,21.647,22.344,21.812,21.671,22.151,21.321,20.944,20.62,21.975,22.137,22.491,19.494,20.568,20.362,21.678,20.976,15.357,16.252,17.318,12.155,14.645,21.451,21.451,21.451,22.125,22.764,22.265,22.032,21.079,20.971,21.126,20.317,20.21,21.456,22.67,21.051,20.249,21.676,21.67,21.873,21.787,22.627,18.98,16.6,17.001,15.998,16.499,18.237,17.368,17.869,15.43,17.435,17.436,17.201,17.436,18.537,19.273,17.435,17.134,17.435,17.2,16.466,17.434,17.435,17.435,16.399,18.572,17.736,17.537,17.034,16.166,17.435,18.738,16.901
17.489,17.443,18.11,14.971,18.308,15.906,18.977,18.41,18.476,15.136,18.138,20.922,11.114,2.7628,4.4746,2.9424,3.5462,7.0877,3.3455,0,2.4113,2.1096,2.0099,1.5091,2.0769,2.075,1.2752,2.177,2.143,1.8164,4.4458,7.7881,11.663,4.2138,10.26,4.9476,10.252,21.989,21.51,21.65,21.919,21.916,22.247,21.936,22,21.962,21.892,22.062,22.237,22.32,22.391,22.666,22.459,22.82,22.677,22.32,21.767,21.652,22.349,21.816,21.676,22.155,21.326,20.948,20.624,21.979,22.142,22.496,19.359,20.433,20.188,21.543,20.802,14.849,12.906,17.143,8.8487,13.909,21.455,21.455,21.455,22.13,22.768,22.269,22.037,21.084,20.976,21.051,20.322,20.215,21.46,22.674,21.055,20.254,21.681,21.674,21.878,21.792,22.632,18.617,13.834,16.305,12.732,13.232,18.141,17.273,17.774,12.163,14.435,14.836,16.805,16.639,18.442,19.177,14.869,13.867,16.137,14.1,13.199,15.036,14.435,15.57,13.132,18.477,17.64,17.441,13.767,12.899,16.271,18.642,16.438
17.616,17.57,18.237,15.099,18.435,16.033,19.104,18.537,18.603,15.264,18.265,20.916,10.974,0.88573,4.6018,1.6,2.2372,5.077,4.4755,2.4113,0,3.1393,1.8702,1.8037,1.1688,1.835,3.4741,4.4093,4.0746,1.6097,3.1035,5.6439,9.5191,5.1768,8.1154,4.2735,8.1082,21.983,21.504,21.643,21.912,21.91,22.24,21.929,21.994,21.955,21.886,22.056,22.231,22.314,22.385,22.66,22.453,22.814,22.67,22.313,21.761,21.645,22.342,21.81,21.669,22.149,21.319,20.942,20.618,21.973,22.136,22.489,19.525,20.6,20.394,21.709,21.008,15.055,12.845,17.349,8.7482,13.976,21.449,21.449,21.449,22.123,22.762,22.263,22.03,21.077,20.969,21.124,20.316,20.208,21.454,22.668,21.049,20.248,21.674,21.668,21.872,21.785,22.625,18.744,13.961,16.432,12.592,13.092,18.269,17.4,17.901,12.024,14.563,14.964,16.932,16.766,18.569,19.305,14.996,13.928,16.265,14.228,13.059,15.163,14.563,15.697,12.992,18.604,17.768,17.568,13.66,12.759,16.399,18.769,16.565
16.715,16.67,17.336,14.732,17.535,15.333,18.203,17.636,17.703,15.197,17.365,20.917,12.376,2.8565,4.1352,2.2685,1.8708,5.8797,2.2044,2.1096,3.1393,0,1.2691,2.8718,3.0388,1.5011,2.4381,2.5721,1.2359,2.3778,3.1377,6.48,10.355,2.9391,8.9515,3.6394,8.6436,21.984,21.505,21.611,21.913,21.911,22.241,21.93,21.995,21.956,21.887,22.057,22.232,22.315,22.386,22.661,22.454,22.815,22.671,22.314,21.762,21.646,22.343,21.811,21.67,22.15,21.32,20.943,20.619,21.94,22.137,22.49,18.625,19.699,19.493,21.109,20.241,14.154,14.248,16.449,10.151,13.943,21.45,21.45,21.45,22.124,22.763,22.264,22.031,21.078,20.97,21.125,20.316,20.109,21.455,22.669,21.05,20.249,21.675,21.669,21.873,21.786,22.626,17.844,14.596,15.531,13.994,14.495,17.368,16.499,17,13.426,15.431,15.432,16.032,15.865,17.668,18.404,15.431,15.13,15.431,15.196,14.462,15.431,15.431,15.431,14.395,17.703,16.867,16.667,15.03,14.162,15.498,17.869,15.665
17.116,17.07,17.737,14.598,17.935,15.533,18.604,18.037,18.103,14.763,17.765,20.916,11.842,1.6876,4.1016,1.2664,1.5364,5.4117,3.0727,2.0099,1.8702,1.2691,0,2.204,2.1038,0.56595,2.3718,3.0065,2.2044,1.5429,2.8032,6.1455,10.021,3.8074,8.617,3.4052,8.6098,21.983,21.504,21.644,21.913,21.91,22.241,21.93,21.994,21.956,21.887,22.057,22.232,22.314,22.385,22.66,22.453,22.815,22.671,22.314,21.762,21.646,22.343,21.81,21.67,22.149,21.32,20.942,20.618,21.973,22.136,22.49,19.025,20.1,19.894,21.209,20.507,14.554,13.713,16.849,9.6166,13.943,21.449,21.449,21.449,22.124,22.763,22.264,22.031,21.078,20.97,21.124,20.316,20.209,21.455,22.668,21.049,20.248,21.675,21.668,21.872,21.786,22.626,18.244,14.061,15.932,13.46,13.961,17.768,16.9,17.401,12.892,14.897,14.897,16.432,16.266,18.069,18.804,14.896,14.596,15.764,14.662,13.927,14.896,14.897,15.197,13.861,18.104,17.267,17.068,14.495,13.628,15.898,18.269,16.065
17.148,17.102,17.769,14.631,17.968,15.565,18.636,18.069,18.135,14.796,17.798,20.916,9.9386,2.3555,4.1341,2.5351,3.1389,6.7138,4.4417,1.5091,1.8037,2.8718,2.204,0,0.83512,1.9349,2.7054,3.6072,3.1724,1.4091,4.1053,7.4476,11.323,5.31,9.919,5.3087,9.6446,21.982,21.503,21.61,21.912,21.909,22.24,21.929,21.994,21.955,21.886,22.056,22.231,22.314,22.385,22.66,22.453,22.814,22.67,22.313,21.761,21.645,22.342,21.81,21.669,22.149,21.319,20.942,20.617,21.939,22.135,22.489,19.058,20.132,19.926,21.509,20.64,14.587,11.81,16.881,7.7131,13.942,21.449,21.449,21.449,22.123,22.762,22.263,22.03,21.077,20.969,21.124,20.315,20.108,21.454,22.668,21.049,20.247,21.674,21.668,21.871,21.785,22.625,18.277,13.493,15.964,11.557,12.057,17.801,16.932,17.433,10.988,14.095,14.496,16.465,16.298,18.101,18.837,14.528,13.46,15.797,13.76,12.024,14.695,14.095,15.229,11.957,18.136,17.3,17.1,13.193,11.724,15.931,18.302,16.098
17.382,17.336,18.003,14.864,18.201,15.799,18.87,18.303,18.369,15.03,18.031,20.915,10.072,1.6873,4.3678,2.4014,2.9719,6.0789,4.3749,2.0769,1.1688,3.0388,2.1038,0.83512,0,1.8347,3.2733,4.1751,3.6401,1.1752,4.0385,6.8127,10.688,5.2432,9.2842,5.2419,9.277,21.982,21.503,21.643,21.912,21.909,22.24,21.929,21.993,21.955,21.886,22.056,22.231,22.314,22.385,22.66,22.453,22.814,22.67,22.313,21.761,21.645,22.342,21.81,21.669,22.148,21.319,20.942,20.617,21.972,22.135,22.489,19.291,20.366,20.16,21.475,20.774,14.821,11.877,17.115,7.7799,13.942,21.449,21.449,21.449,22.123,22.762,22.263,22.03,21.077,20.969,21.123,20.315,20.208,21.454,22.668,21.049,20.247,21.674,21.668,21.871,21.785,22.625,18.51,13.727,16.198,11.623,12.158,18.035,17.166,17.667,11.055,14.329,14.73,16.698,16.532,18.335,19.071,14.762,13.694,16.031,13.994,12.091,14.929,14.329,15.463,12.024,18.37,17.534,17.334,13.426,11.924,16.165,18.535,16.331
