5960
5950
5220
5030
5030
5030
5020
5020
5020
5260
6130
5950
5950
5950
6270
6040
5260
5690
6210
6040
5990
4920
4990
5990
6200
6240
6200
6060
6060
6040
5950
5020
4910
5020
5140
5150
5150
5150
5150
5150
5150
5150
5150
5150
5150
5020
5120
6340
6240
6240
6270
6520
6210
6210
5830
5390
5050
5050
5050
5250
6340
6440
6220
6380
6150
5070
6390
6280
6080
6380
6440
6440
4360
4780
3140
4310
4790
4620
4320
4320
4600
4700
3140
2290
2160
2130
1700
4690
4910
4910
4910
2290
3040
3040
3040
3040
3040
2000
2290
1440
1440
2130
3040
2160
1440
2160
4720
4700
4700
4780
4610
